"HEATHOME","DNTHEAT","HEATAPT","EQUIPM","FUELHEAT","EQUIPAGE","GEOHP","EQUIPAUXTYPE","EQUIPAUX","FUELAUX","USEEQUIPAUX","NUMPORTEL","NUMFIREPLC","NUMDLHP","BASEHEAT","ATTCHEAT","GARGHEAT","HUMIDTYPE","NUMPORTHUM","USEHUMID","ELWARM","UGWARM","LPWARM","FOWARM","WDWARM","ZATTCHEAT","ZBASEHEAT","ZEQUIPAGE","ZEQUIPAUXTYPE","ZEQUIPM","ZFUELAUX","ZFUELHEAT","ZGARGHEAT","ZHEATAPT","ZHEATHOME","ZHUMIDTYPE","ZNUMDLHP","ZNUMFIREPLC","ZNUMPORTEL","ZNUMPORTHUM","ZUSEEQUIPAUX","ZUSEHUMID","ZDNTHEAT","DOEID","NWEIGHT"
1,-2,-2,3,1,3,-2,0,0,-2,-2,-2,-2,-2,-2,0,-2,0,-2,-2,0,1,0,0,0,0,-2,0,0,0,-2,0,-2,-2,0,0,-2,-2,-2,-2,-2,-2,-2,110569,7621.692935
1,-2,-2,3,1,4,-2,0,0,-2,-2,-2,-2,-2,0,0,0,0,-2,-2,0,1,0,0,0,0,0,0,1,0,-2,0,0,-2,0,1,-2,-2,-2,-2,-2,-2,-2,110208,5839.5739979
1,-2,1,7,1,2,-2,0,0,-2,-2,-2,-2,-2,-2,-2,-2,0,-2,-2,0,1,0,0,0,-2,-2,0,0,0,-2,0,-2,0,0,0,-2,-2,-2,-2,-2,-2,-2,109810,9059.7676297
1,-2,0,3,1,3,-2,0,0,-2,-2,-2,-2,-2,-2,-2,-2,0,-2,-2,0,1,0,0,0,-2,-2,0,0,0,-2,1,-2,0,0,0,-2,-2,-2,-2,-2,-2,-2,107424,6809.6867922
1,-2,-2,3,1,2,-2,0,0,-2,-2,-2,-2,-2,0,0,0,0,-2,-2,0,1,0,0,0,0,0,0,0,0,-2,0,0,-2,0,0,-2,-2,-2,-2,-2,-2,-2,111291,2156.1493065
1,-2,-2,3,1,3,-2,0,0,-2,-2,-2,-2,-2,-2,0,-2,0,-2,-2,0,1,0,0,0,0,-2,1,0,0,-2,0,-2,-2,0,0,-2,-2,-2,-2,-2,-2,-2,110802,5146.0183976
1,-2,-2,3,1,3,-2,0,0,-2,-2,-2,-2,-2,-2,0,0,0,-2,-2,0,1,0,0,0,0,-2,1,0,0,-2,0,0,-2,0,0,-2,-2,-2,-2,-2,-2,-2,105348,5577.2724595
1,-2,-2,3,1,6,-2,0,0,-2,-2,-2,-2,-2,-2,-2,-2,0,-2,-2,0,1,0,0,0,-2,-2,0,0,0,-2,0,-2,-2,0,0,-2,-2,-2,-2,-2,-2,-2,113614,5589.4431783
1,-2,-2,3,1,6,-2,0,0,-2,-2,-2,-2,-2,1,0,-2,0,-2,-2,0,1,0,0,0,0,0,0,0,0,-2,0,-2,-2,0,0,-2,-2,-2,-2,-2,-2,-2,114716,6061.6803431
1,-2,-2,3,1,1,-2,0,0,-2,-2,-2,-2,-2,1,1,-2,0,-2,-2,0,1,0,0,0,0,0,0,0,0,-2,0,-2,-2,0,0,-2,-2,-2,-2,-2,-2,-2,102923,8743.4473029
1,-2,-2,3,1,3,-2,0,0,-2,-2,-2,-2,-2,1,-2,-2,0,-2,-2,0,1,0,0,0,-2,0,0,0,1,-2,0,-2,-2,0,0,-2,-2,-2,-2,-2,-2,-2,111901,4986.3794671
1,-2,-2,3,1,4,-2,0,0,-2,-2,-2,-2,-2,-2,0,0,0,-2,-2,0,1,0,0,0,0,-2,0,0,0,-2,0,0,-2,0,0,-2,-2,-2,-2,-2,-2,-2,106953,8855.8816407
1,-2,-2,3,1,4,-2,0,0,-2,-2,-2,-2,-2,-2,0,-2,0,-2,-2,0,1,0,0,0,0,-2,0,0,0,-2,0,-2,-2,0,0,-2,-2,-2,-2,-2,-2,-2,100828,7045.1049448
1,-2,-2,3,1,2,-2,0,0,-2,-2,-2,-2,-2,1,-2,-2,0,-2,-2,0,1,0,0,0,-2,0,0,0,0,-2,0,-2,-2,0,0,-2,-2,-2,-2,-2,-2,-2,106631,14498.274805
1,-2,-2,3,1,4,-2,0,0,-2,-2,-2,-2,-2,1,-2,0,0,-2,-2,0,1,0,0,0,-2,0,1,0,0,-2,0,0,-2,0,0,-2,-2,-2,-2,-2,-2,-2,118378,10787.733718
1,-2,-2,2,1,2,-2,0,0,-2,-2,-2,-2,-2,0,-2,0,0,-2,-2,0,1,0,0,0,-2,0,0,0,0,-2,0,0,-2,0,0,-2,-2,-2,-2,-2,-2,-2,115880,4292.4750586
1,-2,-2,3,1,3,-2,0,0,-2,-2,-2,-2,-2,-2,0,-2,0,-2,-2,0,1,0,0,0,0,-2,0,0,0,-2,0,-2,-2,0,0,-2,-2,-2,-2,-2,-2,-2,117977,3153.4543758
1,-2,-2,3,1,1,-2,0,0,-2,-2,-2,-2,-2,-2,0,-2,0,-2,-2,0,1,0,0,0,1,-2,0,0,0,-2,0,-2,-2,0,0,-2,-2,-2,-2,-2,-2,-2,116335,10933.982891
1,-2,-2,3,1,1,-2,0,0,-2,-2,-2,-2,-2,-2,-2,-2,0,-2,-2,0,1,0,0,0,-2,-2,1,0,0,-2,0,-2,-2,0,0,-2,-2,-2,-2,-2,-2,-2,109804,3423.8125316
1,-2,-2,3,1,6,-2,0,0,-2,-2,-2,-2,-2,1,0,0,0,-2,-2,0,1,0,0,0,0,0,0,0,0,-2,0,0,-2,0,0,-2,-2,-2,-2,-2,-2,-2,114538,5671.603183
1,-2,-2,3,1,2,-2,0,0,-2,-2,-2,-2,-2,-2,0,0,0,-2,-2,0,1,0,0,0,0,-2,1,0,0,-2,0,0,-2,0,0,-2,-2,-2,-2,-2,-2,-2,103721,10288.309036
1,-2,-2,3,1,3,-2,0,0,-2,-2,-2,-2,-2,-2,0,-2,0,-2,-2,0,1,0,0,0,0,-2,0,0,0,-2,0,-2,-2,0,0,-2,-2,-2,-2,-2,-2,-2,108287,6631.4790718
1,-2,1,3,1,6,-2,0,0,-2,-2,-2,-2,-2,-2,-2,-2,0,-2,-2,0,1,0,0,0,-2,-2,1,1,1,-2,1,-2,0,0,0,-2,-2,-2,-2,-2,-2,-2,101698,6409.4426963
1,-2,-2,3,1,3,-2,0,0,-2,-2,-2,-2,-2,0,0,-2,0,-2,-2,0,1,0,0,0,0,0,1,0,0,-2,0,-2,-2,0,0,-2,-2,-2,-2,-2,-2,-2,101825,1201.4965915
1,-2,1,3,1,2,-2,0,0,-2,-2,-2,-2,-2,-2,-2,-2,0,-2,-2,0,1,0,0,0,-2,-2,1,0,0,-2,0,-2,0,0,1,-2,-2,-2,-2,-2,-2,-2,116512,5475.0963563
1,-2,-2,3,1,4,-2,0,0,-2,-2,-2,-2,-2,-2,0,0,0,-2,-2,0,1,0,0,0,0,-2,0,0,0,-2,0,0,-2,0,0,-2,-2,-2,-2,-2,-2,-2,101719,6336.2486556
1,-2,1,2,1,4,-2,0,0,-2,-2,-2,-2,-2,-2,-2,-2,0,-2,-2,0,1,0,0,0,-2,-2,1,0,0,-2,1,-2,0,0,0,-2,-2,-2,-2,-2,-2,-2,104835,23169.418258
1,-2,-2,3,1,4,-2,0,0,-2,-2,-2,-2,-2,0,-2,-2,0,-2,-2,0,1,0,0,0,-2,1,1,0,0,-2,1,-2,-2,0,0,-2,-2,-2,-2,-2,-2,-2,110233,4333.5123815
1,-2,-2,3,1,2,-2,0,0,-2,-2,-2,-2,-2,-2,0,0,0,-2,-2,0,1,0,0,0,1,-2,0,0,0,-2,0,1,-2,0,0,-2,-2,-2,-2,-2,-2,-2,109990,7884.1098104
1,-2,-2,3,1,4,-2,0,0,-2,-2,-2,-2,-2,1,0,-2,0,-2,-2,0,1,0,0,0,0,0,0,0,0,-2,0,-2,-2,0,0,-2,-2,-2,-2,-2,-2,-2,112235,6332.9687688
1,-2,-2,3,1,6,-2,0,0,-2,-2,-2,-2,-2,1,0,0,0,-2,-2,0,1,0,0,0,0,0,0,0,0,-2,0,0,-2,0,0,-2,-2,-2,-2,-2,-2,-2,112725,13447.418372
1,-2,-2,3,1,4,-2,0,0,-2,-2,-2,-2,-2,-2,-2,1,0,-2,-2,0,1,0,0,0,-2,-2,0,0,0,-2,0,0,-2,0,0,-2,-2,-2,-2,-2,-2,-2,103296,552.81443343
1,-2,1,3,1,6,-2,0,0,-2,-2,-2,-2,-2,-2,-2,-2,0,-2,-2,0,1,0,0,0,-2,-2,1,0,0,-2,0,-2,0,0,0,-2,-2,-2,-2,-2,-2,-2,117123,7651.2536502
1,-2,-2,3,1,2,-2,0,0,-2,-2,-2,-2,-2,-2,0,0,0,-2,-2,0,1,0,0,0,0,-2,1,0,0,-2,0,0,-2,0,0,-2,-2,-2,-2,-2,-2,-2,107684,10257.394792
1,-2,-2,3,1,4,-2,0,0,-2,-2,-2,-2,-2,-2,-2,0,0,-2,-2,0,1,0,0,0,-2,-2,0,0,0,-2,0,0,-2,0,0,-2,-2,-2,-2,-2,-2,-2,115047,7358.480263
1,-2,-2,3,1,3,-2,0,0,-2,-2,-2,-2,-2,-2,-2,0,0,-2,-2,0,1,0,0,0,-2,-2,1,0,0,-2,0,0,-2,0,0,-2,-2,-2,-2,-2,-2,-2,105345,12675.738245
1,-2,-2,3,1,4,-2,0,0,-2,-2,-2,-2,-2,-2,0,0,0,-2,-2,0,1,0,0,0,0,-2,0,0,0,-2,0,0,-2,0,0,-2,-2,-2,-2,-2,-2,-2,109739,8968.1309286
1,-2,-2,3,1,2,-2,0,0,-2,-2,-2,-2,-2,-2,0,-2,0,-2,-2,0,1,0,0,0,1,-2,1,1,1,-2,1,-2,-2,1,0,-2,-2,-2,-2,-2,-2,-2,106111,5646.5121174
1,-2,-2,3,1,4,-2,0,0,-2,-2,-2,-2,-2,-2,0,0,1,1,1,0,1,0,0,0,1,-2,0,1,1,-2,0,1,-2,0,0,-2,-2,-2,0,-2,0,-2,100820,2381.8795659
1,-2,-2,3,1,3,-2,0,0,-2,-2,-2,-2,-2,1,-2,0,1,1,4,0,1,0,0,0,-2,0,0,0,0,-2,0,0,-2,0,0,-2,-2,-2,0,-2,0,-2,100338,3757.7373973
1,-2,1,7,1,1,-2,0,0,-2,-2,-2,-2,-2,-2,-2,-2,1,1,2,0,1,0,0,0,-2,-2,1,0,0,-2,0,-2,0,0,0,-2,-2,-2,0,-2,0,-2,103797,15508.511779
1,-2,-2,3,1,3,-2,0,0,-2,-2,-2,-2,-2,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,-2,0,0,-2,0,0,-2,-2,-2,0,-2,0,-2,112078,4922.5686401
1,-2,-2,3,1,1,-2,0,0,-2,-2,-2,-2,-2,1,0,-2,1,1,2,0,1,0,0,0,0,0,0,0,0,-2,0,-2,-2,0,0,-2,-2,-2,0,-2,0,-2,104556,3764.9028653
1,-2,-2,3,1,3,-2,0,0,-2,-2,-2,-2,-2,-2,-2,0,1,1,3,0,1,0,0,0,-2,-2,0,0,0,-2,0,0,-2,0,0,-2,-2,-2,0,-2,0,-2,111035,755.34987101
1,-2,-2,3,1,1,-2,0,0,-2,-2,-2,-2,-2,-2,-2,0,1,1,2,0,1,0,0,0,-2,-2,0,0,0,-2,1,0,-2,0,0,-2,-2,-2,0,-2,0,-2,114953,4974.1882243
1,-2,-2,3,1,3,-2,0,0,-2,-2,-2,-2,-2,-2,0,0,1,3,1,0,1,0,0,0,0,-2,0,0,0,-2,0,0,-2,0,0,-2,-2,-2,0,-2,0,-2,117966,4155.402371
1,-2,-2,3,1,5,-2,0,0,-2,-2,-2,-2,-2,-2,0,-2,1,1,4,0,1,0,0,0,1,-2,0,0,0,-2,0,-2,-2,0,0,-2,-2,-2,0,-2,0,-2,104184,3166.8191422
1,-2,1,3,1,6,-2,0,0,-2,-2,-2,-2,-2,-2,-2,-2,1,1,1,0,1,0,0,0,-2,-2,1,0,1,-2,0,-2,0,0,0,-2,-2,-2,0,-2,0,-2,110937,13134.740342
1,-2,0,3,1,3,-2,0,0,-2,-2,-2,-2,-2,-2,-2,-2,1,1,1,0,1,0,0,0,-2,-2,0,0,1,-2,0,-2,0,0,0,-2,-2,-2,0,-2,0,-2,105796,4643.2521187
1,-2,-2,3,1,5,-2,0,0,-2,-2,-2,-2,-2,1,0,0,2,-2,2,0,1,0,0,0,0,0,0,0,0,-2,0,0,-2,0,0,-2,-2,-2,-2,-2,0,-2,107154,6881.174035
1,-2,-2,3,1,4,-2,0,0,-2,-2,-2,-2,-2,0,0,0,2,-2,2,0,1,0,0,0,0,0,0,0,0,-2,0,0,-2,0,0,-2,-2,-2,-2,-2,0,-2,107524,3491.7221568
1,-2,-2,3,1,1,-2,0,0,-2,-2,-2,-2,-2,0,0,-2,0,-2,-2,0,1,0,0,0,0,0,1,0,1,-2,0,-2,-2,0,0,-2,-2,-2,-2,-2,-2,-2,101047,11268.52942
1,-2,-2,3,1,3,-2,0,0,-2,-2,-2,-2,-2,0,-2,0,0,-2,-2,0,1,0,0,0,-2,1,1,1,1,-2,0,0,-2,0,0,-2,-2,-2,-2,-2,-2,-2,104829,3795.680398
1,-2,-2,3,1,2,-2,0,0,-2,-2,-2,-2,-2,-2,0,0,0,-2,-2,0,1,0,0,0,0,-2,0,0,1,-2,1,0,-2,0,0,-2,-2,-2,-2,-2,-2,-2,102030,6990.4232198
1,-2,-2,3,1,3,-2,0,0,-2,-2,-2,-2,-2,1,-2,0,0,-2,-2,0,1,0,0,0,-2,0,0,0,0,-2,0,0,-2,0,0,-2,-2,-2,-2,-2,-2,-2,101182,5488.0225267
1,-2,1,3,1,6,-2,0,0,-2,-2,-2,-2,-2,-2,-2,-2,0,-2,-2,0,1,0,0,0,-2,-2,1,0,1,-2,1,-2,1,0,0,-2,-2,-2,-2,-2,-2,-2,117560,7826.4435258
1,-2,-2,3,1,2,-2,0,0,-2,-2,-2,-2,-2,1,-2,0,0,-2,-2,0,1,0,0,0,-2,0,0,0,0,-2,0,0,-2,0,0,-2,-2,-2,-2,-2,-2,-2,112777,6499.9809886
1,-2,-2,3,1,2,-2,0,0,-2,-2,-2,-2,-2,-2,-2,0,0,-2,-2,0,1,0,0,0,-2,-2,0,0,0,-2,0,0,-2,0,0,-2,-2,-2,-2,-2,-2,-2,112315,7400.5172726
1,-2,-2,3,1,6,-2,0,0,-2,-2,-2,-2,-2,1,0,-2,0,-2,-2,0,1,0,0,0,0,0,0,0,0,-2,0,-2,-2,0,0,-2,-2,-2,-2,-2,-2,-2,101006,6327.8696781
1,-2,-2,2,1,3,-2,0,0,-2,-2,-2,-2,-2,1,-2,0,0,-2,-2,0,1,0,0,0,-2,0,1,0,0,-2,0,0,-2,0,0,-2,-2,-2,-2,-2,-2,-2,114001,7492.5800464
1,-2,-2,3,1,3,-2,0,0,-2,-2,-2,-2,-2,0,0,0,0,-2,-2,0,1,0,0,0,0,0,0,0,0,-2,0,0,-2,0,0,-2,-2,-2,-2,-2,-2,-2,104095,6045.4124603
1,-2,1,2,1,4,-2,0,0,-2,-2,-2,-2,-2,-2,-2,-2,0,-2,-2,0,1,0,0,0,-2,-2,1,0,1,-2,1,-2,0,0,0,-2,-2,-2,-2,-2,-2,-2,106715,11165.662002
1,-2,-2,3,1,1,-2,0,0,-2,-2,-2,-2,-2,-2,0,-2,0,-2,-2,0,1,0,0,0,0,-2,1,0,1,-2,0,-2,-2,0,1,-2,-2,-2,-2,-2,-2,-2,104618,4432.2372398
1,-2,-2,3,1,3,-2,0,0,-2,-2,-2,-2,-2,-2,0,-2,0,-2,-2,0,1,0,0,0,0,-2,1,1,1,-2,1,-2,-2,0,0,-2,-2,-2,-2,-2,-2,-2,108004,7174.503902
1,-2,-2,3,1,3,-2,0,0,-2,-2,-2,-2,-2,0,-2,-2,0,-2,-2,0,1,0,0,0,-2,0,0,0,0,-2,0,-2,-2,0,0,-2,-2,-2,-2,-2,-2,-2,118269,2056.80904
1,-2,-2,3,1,6,-2,0,0,-2,-2,-2,-2,-2,0,-2,0,0,-2,-2,0,1,0,0,0,-2,0,0,0,0,-2,0,0,-2,0,0,-2,-2,-2,-2,-2,-2,-2,105331,11280.211245
1,-2,-2,3,1,5,-2,0,0,-2,-2,-2,-2,-2,-2,0,1,0,-2,-2,0,1,0,0,0,0,-2,0,0,0,-2,0,0,-2,0,0,-2,-2,-2,-2,-2,-2,-2,115242,6819.4153694
1,-2,-2,3,1,4,-2,0,0,-2,-2,-2,-2,-2,1,0,1,0,-2,-2,0,1,0,0,0,0,0,0,0,0,-2,0,0,-2,0,0,-2,-2,-2,-2,-2,-2,-2,106735,9378.7567069
1,-2,-2,3,1,3,-2,0,0,-2,-2,-2,-2,-2,-2,-2,0,0,-2,-2,0,1,0,0,0,-2,-2,0,0,1,-2,0,0,-2,0,0,-2,-2,-2,-2,-2,-2,-2,104047,3362.58541
1,-2,-2,3,1,3,-2,0,0,-2,-2,-2,-2,-2,0,0,-2,0,-2,-2,0,1,0,0,0,0,0,0,0,0,-2,0,-2,-2,0,0,-2,-2,-2,-2,-2,-2,-2,115260,7510.1459415
1,-2,-2,3,1,5,-2,0,0,-2,-2,-2,-2,-2,1,0,-2,0,-2,-2,0,1,0,0,0,0,0,0,0,0,-2,0,-2,-2,0,0,-2,-2,-2,-2,-2,-2,-2,113132,7580.9849171
1,-2,-2,3,1,3,-2,0,0,-2,-2,-2,-2,-2,1,0,0,0,-2,-2,0,1,0,0,0,0,0,0,0,0,-2,0,0,-2,0,0,-2,-2,-2,-2,-2,-2,-2,100232,2740.6437739
1,-2,-2,3,1,4,-2,0,0,-2,-2,-2,-2,-2,1,0,0,0,-2,-2,0,1,0,0,0,0,0,0,0,0,-2,0,0,-2,0,0,-2,-2,-2,-2,-2,-2,-2,106519,4830.4340974
1,-2,-2,3,1,2,-2,0,0,-2,-2,-2,-2,-2,1,0,0,0,-2,-2,0,1,0,0,0,0,0,0,0,0,-2,0,0,-2,0,0,-2,-2,-2,-2,-2,-2,-2,104641,5460.7945122
1,-2,-2,3,1,4,-2,0,0,-2,-2,-2,-2,-2,-2,-2,0,0,-2,-2,0,1,0,0,0,-2,-2,0,0,0,-2,0,0,-2,0,0,-2,-2,-2,-2,-2,-2,-2,103341,13170.949379
1,-2,-2,3,1,2,-2,0,0,-2,-2,-2,-2,-2,1,0,0,0,-2,-2,0,1,0,0,0,0,0,0,0,0,-2,0,0,-2,0,0,-2,-2,-2,-2,-2,-2,-2,115614,8120.8236476
1,-2,-2,3,1,5,-2,0,0,-2,-2,-2,-2,-2,1,0,1,0,-2,-2,0,1,0,0,0,0,0,0,0,0,-2,0,0,-2,0,0,-2,-2,-2,-2,-2,-2,-2,109084,1988.9907185
1,-2,-2,3,1,2,-2,0,0,-2,-2,-2,-2,-2,-2,-2,-2,1,1,1,0,1,0,0,0,-2,-2,0,0,1,-2,1,-2,-2,0,0,-2,-2,-2,0,-2,0,-2,113274,9593.4050566
1,-2,-2,3,1,1,-2,0,0,-2,-2,-2,-2,-2,-2,0,0,1,1,2,0,1,0,0,0,0,-2,0,0,0,-2,0,0,-2,0,0,-2,-2,-2,0,-2,0,-2,116726,5968.1060247
1,-2,1,3,1,5,-2,0,0,-2,-2,-2,-2,-2,-2,-2,-2,1,1,2,0,1,0,0,0,-2,-2,0,0,0,-2,0,-2,0,0,0,-2,-2,-2,0,-2,0,-2,106790,6760.0902611
1,-2,-2,3,1,3,-2,0,0,-2,-2,-2,-2,-2,-2,0,0,1,1,1,0,1,0,0,0,0,-2,0,0,0,-2,0,0,-2,0,0,-2,-2,-2,0,-2,0,-2,106799,8758.3849931
1,-2,-2,3,1,3,-2,0,0,-2,-2,-2,-2,-2,-2,0,-2,1,1,1,0,1,0,0,0,1,-2,0,1,1,-2,0,-2,-2,0,0,-2,-2,-2,0,-2,0,-2,104824,6205.4177298
1,-2,-2,3,1,2,-2,0,0,-2,-2,-2,-2,-2,-2,-2,0,1,1,2,0,1,0,0,0,-2,-2,0,0,0,-2,0,0,-2,0,0,-2,-2,-2,0,-2,0,-2,114397,1985.2263346
1,-2,-2,3,1,3,-2,0,0,-2,-2,-2,-2,-2,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,-2,0,0,-2,0,0,-2,-2,-2,0,-2,0,-2,114569,2977.4423674
1,-2,-2,7,1,6,-2,0,0,-2,-2,-2,-2,-2,-2,-2,0,1,1,1,0,1,0,0,0,-2,-2,0,0,0,-2,0,0,-2,0,0,-2,-2,-2,0,-2,0,-2,111241,12389.786143
1,-2,1,3,1,6,-2,0,0,-2,-2,-2,-2,-2,-2,-2,-2,1,1,2,0,1,0,0,0,-2,-2,1,0,1,-2,1,-2,0,0,0,-2,-2,-2,0,-2,0,-2,107657,3399.0800647
1,-2,-2,3,1,5,-2,0,0,-2,-2,-2,-2,-2,-2,0,0,2,-2,2,0,1,0,0,0,0,-2,0,0,0,-2,0,0,-2,0,0,-2,-2,-2,-2,-2,0,-2,114274,1603.8067045
1,-2,-2,3,1,2,-2,0,0,-2,-2,-2,-2,-2,0,-2,0,2,-2,2,0,1,0,0,0,-2,0,0,0,0,-2,0,0,-2,0,0,-2,-2,-2,-2,-2,0,-2,116169,6685.3201599
1,-2,-2,7,1,1,-2,0,0,-2,-2,-2,-2,-2,0,-2,-2,0,-2,-2,0,1,0,0,0,-2,1,0,0,0,-2,0,-2,-2,0,0,-2,-2,-2,-2,-2,-2,-2,116074,6045.31888
1,-2,-2,3,1,1,-2,0,0,-2,-2,-2,-2,-2,-2,-2,-2,0,-2,-2,0,1,0,0,0,-2,-2,1,0,1,-2,1,-2,-2,1,1,-2,-2,-2,-2,-2,-2,-2,102717,8803.8310467
1,-2,1,2,1,2,-2,0,0,-2,-2,-2,-2,-2,-2,-2,-2,0,-2,-2,0,1,0,0,0,-2,-2,0,0,0,-2,0,-2,0,0,0,-2,-2,-2,-2,-2,-2,-2,106575,10815.013697
1,-2,-2,3,1,6,-2,0,0,-2,-2,-2,-2,-2,-2,0,0,0,-2,-2,0,1,0,0,0,0,-2,0,0,0,-2,0,0,-2,0,0,-2,-2,-2,-2,-2,-2,-2,110240,9205.7088831
1,-2,-2,2,1,4,-2,0,0,-2,-2,-2,-2,-2,-2,-2,1,0,-2,-2,0,1,0,0,0,-2,-2,0,0,0,-2,0,0,-2,0,0,-2,-2,-2,-2,-2,-2,-2,113383,726.06972518
1,-2,-2,3,1,5,-2,0,0,-2,-2,-2,-2,-2,-2,-2,-2,0,-2,-2,0,1,0,0,0,-2,-2,0,0,0,-2,0,-2,-2,0,0,-2,-2,-2,-2,-2,-2,-2,109733,7161.4755679
1,-2,-2,2,1,4,-2,0,0,-2,-2,-2,-2,-2,0,0,0,0,-2,-2,0,1,0,0,0,0,0,0,0,0,-2,0,0,-2,0,0,-2,-2,-2,-2,-2,-2,-2,100557,1819.4425687
1,-2,-2,3,1,6,-2,0,0,-2,-2,-2,-2,-2,-2,0,0,0,-2,-2,0,1,0,0,0,0,-2,0,0,0,-2,0,0,-2,0,0,-2,-2,-2,-2,-2,-2,-2,102763,2076.5686169
1,-2,1,2,1,6,-2,0,0,-2,-2,-2,-2,-2,-2,-2,-2,0,-2,-2,0,1,0,0,0,-2,-2,1,0,0,-2,1,-2,0,0,0,-2,-2,-2,-2,-2,-2,-2,117445,6553.1766071
1,-2,-2,3,1,3,-2,0,0,-2,-2,-2,-2,-2,0,-2,-2,0,-2,-2,0,1,0,0,0,-2,0,0,0,0,-2,0,-2,-2,0,0,-2,-2,-2,-2,-2,-2,-2,103800,5575.3300652
1,-2,-2,3,1,1,-2,0,0,-2,-2,-2,-2,-2,-2,0,0,0,-2,-2,0,1,0,0,0,0,-2,0,0,0,-2,0,0,-2,0,0,-2,-2,-2,-2,-2,-2,-2,105654,7847.3557602
1,-2,-2,3,1,4,-2,0,0,-2,-2,-2,-2,-2,1,0,-2,0,-2,-2,0,1,0,0,0,0,0,0,0,0,-2,0,-2,-2,0,0,-2,-2,-2,-2,-2,-2,-2,118345,6750.994743
1,-2,-2,3,1,5,-2,0,0,-2,-2,-2,-2,-2,-2,0,0,0,-2,-2,0,1,0,0,0,0,-2,0,0,1,-2,1,0,-2,0,0,-2,-2,-2,-2,-2,-2,-2,117599,8648.1402152
1,-2,0,3,1,4,-2,0,0,-2,-2,-2,-2,-2,-2,-2,-2,0,-2,-2,0,1,0,0,0,-2,-2,0,0,0,-2,0,-2,0,0,0,-2,-2,-2,-2,-2,-2,-2,102707,7619.7573398
1,-2,-2,3,1,6,-2,0,0,-2,-2,-2,-2,-2,-2,0,0,0,-2,-2,0,1,0,0,0,0,-2,0,0,1,-2,1,0,-2,0,0,-2,-2,-2,-2,-2,-2,-2,104241,9120.6233397
1,-2,0,3,1,3,-2,0,0,-2,-2,-2,-2,-2,-2,-2,-2,0,-2,-2,0,1,0,0,0,-2,-2,1,0,1,-2,1,-2,0,0,0,-2,-2,-2,-2,-2,-2,-2,112084,20306.962723
1,-2,-2,3,1,3,-2,0,0,-2,-2,-2,-2,-2,1,0,0,0,-2,-2,0,1,0,0,0,1,0,0,0,0,-2,0,0,-2,0,0,-2,-2,-2,-2,-2,-2,-2,113204,7379.2089059
1,-2,-2,3,1,3,-2,0,0,-2,-2,-2,-2,-2,1,0,-2,0,-2,-2,0,1,0,0,0,0,0,0,0,1,-2,0,-2,-2,0,0,-2,-2,-2,-2,-2,-2,-2,109959,9611.1595749
1,-2,-2,3,1,2,-2,0,0,-2,-2,-2,-2,-2,-2,0,0,0,-2,-2,0,1,0,0,0,0,-2,0,0,0,-2,0,0,-2,0,0,-2,-2,-2,-2,-2,-2,-2,102415,10830.723749
1,-2,-2,3,1,1,-2,0,0,-2,-2,-2,-2,-2,1,-2,0,0,-2,-2,0,1,0,0,0,-2,0,0,0,0,-2,0,0,-2,0,0,-2,-2,-2,-2,-2,-2,-2,106458,4710.3407582
1,-2,1,3,1,5,-2,0,0,-2,-2,-2,-2,-2,-2,-2,-2,0,-2,-2,0,1,0,0,0,-2,-2,1,0,1,-2,1,-2,1,0,0,-2,-2,-2,-2,-2,-2,-2,110097,8830.7832017
1,-2,-2,2,1,6,-2,0,0,-2,-2,-2,-2,-2,1,-2,-2,0,-2,-2,0,1,0,0,0,-2,0,0,0,0,-2,0,-2,-2,0,0,-2,-2,-2,-2,-2,-2,-2,111350,10483.921114
1,-2,-2,3,1,3,-2,0,0,-2,-2,-2,-2,-2,-2,0,-2,0,-2,-2,0,1,0,0,0,0,-2,0,0,0,-2,0,-2,-2,0,0,-2,-2,-2,-2,-2,-2,-2,100751,4590.8166362
1,-2,1,2,1,6,-2,0,0,-2,-2,-2,-2,-2,-2,-2,-2,0,-2,-2,0,1,0,0,0,-2,-2,1,0,0,-2,1,-2,0,0,0,-2,-2,-2,-2,-2,-2,-2,113881,12775.753752
1,-2,-2,3,1,6,-2,0,0,-2,-2,-2,-2,-2,-2,-2,-2,0,-2,-2,0,1,0,0,0,-2,-2,0,0,0,-2,0,-2,-2,0,0,-2,-2,-2,-2,-2,-2,-2,117859,1916.9640044
1,-2,-2,7,1,3,-2,0,0,-2,-2,-2,-2,-2,-2,0,-2,0,-2,-2,0,1,0,0,0,0,-2,0,0,1,-2,1,-2,-2,0,0,-2,-2,-2,-2,-2,-2,-2,100012,11680.482343
1,-2,-2,7,1,3,-2,0,0,-2,-2,-2,-2,-2,-2,0,-2,0,-2,-2,0,1,0,0,0,0,-2,0,0,0,-2,0,-2,-2,0,0,-2,-2,-2,-2,-2,-2,-2,105942,7913.5573277
1,-2,1,2,1,5,-2,0,0,-2,-2,-2,-2,-2,-2,-2,-2,0,-2,-2,0,1,0,0,0,-2,-2,0,0,0,-2,0,-2,0,0,0,-2,-2,-2,-2,-2,-2,-2,102729,9357.1721076
