state_postal,NHSLDMEM,DRYRUSE,ELWATER,CDD30YR_PUB,WASHLOAD,KWH,DRYRFUEL_Electricity,DRYRFUEL_NA,DRYRFUEL_Natural_Gas,DRYRFUEL_Propane,FUELHEAT_Electricity,FUELHEAT_Fuel_Oil,FUELHEAT_Natural_Gas,FUELHEAT_Other,FUELHEAT_Propane,FUELHEAT_Wood,OUTGRILLFUEL_Natural_Gas,OUTGRILLFUEL_Propane
AR,3,4,0,1394,4,11143.15,1,0,0,0,0,0,0,0,1,0,0,1
VA,7,10,1,1180,10,32540.52,1,0,0,0,1,0,0,0,0,0,0,1
GA,2,3,1,828,3,12752.24,1,0,0,0,0,0,0,0,1,0,0,0
PA,7,4,0,763,4,1414.31,1,0,0,0,0,0,0,0,1,0,0,1
DE,2,2,0,1131,2,4358.21,1,0,0,0,0,0,0,0,1,0,0,0
TN,3,4,1,1414,4,16844.03,1,0,0,0,1,0,0,0,0,0,0,1
GA,1,3,0,1526,3,8691.63,1,0,0,0,0,0,0,0,1,0,0,1
NC,3,15,1,832,15,19781.85,1,0,0,0,1,0,0,0,0,0,0,1
TN,2,7,1,1081,7,11682.27,1,0,0,0,1,0,0,0,0,0,0,0
KY,4,5,1,1330,5,14549.32,1,0,0,0,1,0,0,0,0,0,0,1
TN,1,3,0,1504,3,9632.43,1,0,0,0,0,0,1,0,0,0,0,0
KS,3,7,1,1709,6,25527.74,1,0,0,0,0,0,0,0,1,0,1,0
VA,1,2,1,722,2,26561.29,1,0,0,0,1,0,0,0,0,0,0,0
NC,5,4,1,1153,4,13528.18,1,0,0,0,0,0,1,0,0,0,0,0
NC,2,5,1,1335,5,21914.51,1,0,0,0,1,0,0,0,0,0,0,1
KY,2,2,1,995,2,8238.62,1,0,0,0,1,0,0,0,0,0,0,1
VA,3,5,1,1307,5,15010.37,1,0,0,0,1,0,0,0,0,0,0,0
VA,3,5,1,965,5,8964.96,1,0,0,0,0,1,0,0,0,0,0,0
TN,1,5,1,1627,5,13391.71,1,0,0,0,1,0,0,0,0,0,0,0
AR,2,3,0,1669,3,10263.5,1,0,0,0,0,0,0,0,1,0,0,1
VA,3,1,0,1116,1,11876.44,1,0,0,0,0,0,1,0,0,0,0,0
IL,2,2,1,1379,2,12409.3,1,0,0,0,1,0,0,0,0,0,0,0
KY,3,6,1,1472,5,15104.12,1,0,0,0,1,0,0,0,0,0,0,0
TN,2,2,1,1017,2,2897.49,1,0,0,0,0,0,0,0,1,0,0,0
NC,3,2,0,1325,2,22924.88,1,0,0,0,1,0,0,0,0,0,0,1
VA,2,7,1,677,7,11958.93,1,0,0,0,0,0,0,0,0,1,0,1
KY,2,6,0,1834,6,5961.96,1,0,0,0,1,0,0,0,0,0,0,0
TN,4,2,1,1345,2,16819.52,1,0,0,0,0,0,1,0,0,0,0,1
NC,1,1,1,1271,1,12308.03,1,0,0,0,0,1,0,0,0,0,0,1
IL,2,1,0,1178,3,7190.77,0,0,0,1,0,0,0,0,0,1,0,1
KY,4,1,1,1150,1,19849.91,1,0,0,0,0,0,0,0,1,0,0,0
VA,4,3,1,1762,3,16714.39,1,0,0,0,1,0,0,0,0,0,0,1
KY,1,10,1,1039,10,20842.89,1,0,0,0,1,0,0,0,0,0,0,1
AR,2,2,0,1433,2,14715.04,0,0,0,1,0,0,0,0,0,1,0,1
TN,2,2,0,1359,2,9432.3,1,0,0,0,0,0,1,0,0,0,0,0
VA,2,5,1,638,5,11176.88,1,0,0,0,1,0,0,0,0,0,0,1
VA,2,5,1,1128,5,14783.95,1,0,0,0,1,0,0,0,0,0,0,1
KY,2,6,1,1192,5,14077.03,1,0,0,0,0,0,1,0,0,0,0,0
KY,1,5,1,1138,5,19094.21,1,0,0,0,1,0,0,0,0,0,0,1
TN,4,6,1,1315,6,25699.32,1,0,0,0,1,0,0,0,0,0,0,1
MD,2,4,1,1362,4,14537.95,1,0,0,0,1,0,0,0,0,0,0,1
AR,1,3,1,1248,3,13990.53,1,0,0,0,1,0,0,0,0,0,0,0
MO,2,5,1,1367,5,17028.08,1,0,0,0,0,0,0,0,0,1,0,0
NJ,3,3,0,995,3,11551.7,0,0,1,0,0,0,1,0,0,0,0,1
TN,2,5,1,1205,5,24396.69,1,0,0,0,1,0,0,0,0,0,0,1
VA,2,2,1,558,2,1702.18,1,0,0,0,1,0,0,0,0,0,0,1
KY,5,2,1,1013,2,63054.35,1,0,0,0,1,0,0,0,0,0,0,1
KS,1,2,0,1210,2,7331.6,1,0,0,0,0,0,1,0,0,0,0,0
VA,1,4,1,941,6,10541.94,1,0,0,0,1,0,0,0,0,0,0,0
KS,2,3,1,1600,3,11983.66,1,0,0,0,0,0,0,0,1,0,0,1
MD,2,3,1,1006,3,21364.89,1,0,0,0,1,0,0,0,0,0,0,0
IN,2,6,1,1445,5,19075.27,1,0,0,0,1,0,0,0,0,0,0,1
KS,2,4,0,1781,4,10231.38,1,0,0,0,0,0,0,0,1,0,0,1
KY,4,3,1,1100,3,15582.94,1,0,0,0,1,0,0,0,0,0,0,1
TN,1,5,1,1566,5,10961.22,1,0,0,0,1,0,0,0,0,0,0,0
VA,2,4,1,1392,4,15713.86,1,0,0,0,1,0,0,0,0,0,0,1
KS,1,3,0,1279,3,10688.17,1,0,0,0,0,0,0,0,1,0,0,0
NY,1,0,1,866,0,5514.58,1,0,0,0,0,1,0,0,0,0,0,0
TN,5,14,1,1602,14,28009.98,1,0,0,0,1,0,0,0,0,0,0,0
IN,3,4,1,1148,4,14975.99,1,0,0,0,1,0,0,0,0,0,0,0
TN,2,4,1,1443,4,41549.4,1,0,0,0,1,0,0,0,0,0,0,1
PA,2,2,1,984,2,6866.88,1,0,0,0,0,0,0,0,0,1,0,1
MO,2,10,0,1103,10,15686.72,1,0,0,0,0,0,0,0,1,0,0,1
AR,2,4,0,1349,4,3951.73,1,0,0,0,0,0,1,0,0,0,0,0
IN,2,1,1,983,1,9843.62,1,0,0,0,1,0,0,0,0,0,0,1
NJ,3,1,0,1047,1,16463.09,1,0,0,0,0,0,0,0,1,0,0,0
MO,1,18,1,1218,18,27313.46,1,0,0,0,1,0,0,0,0,0,0,0
TN,2,6,0,1497,5,21268.47,1,0,0,0,1,0,0,0,0,0,0,1
KY,6,10,1,1117,10,16791.63,1,0,0,0,1,0,0,0,0,0,0,0
NC,1,1,1,321,1,5092.37,1,0,0,0,0,0,0,0,1,0,0,0
TN,4,7,1,1415,7,26268.18,1,0,0,0,1,0,0,0,0,0,0,1
IN,2,2,1,1230,2,12433.03,1,0,0,0,1,0,0,0,0,0,0,0
IL,2,6,1,1462,6,13152.43,1,0,0,0,1,0,0,0,0,0,0,0
KS,2,5,0,1706,5,10148.25,1,0,0,0,0,0,1,0,0,0,0,0
TN,3,4,1,1555,4,22749.55,1,0,0,0,0,0,0,0,1,0,0,0
KY,4,5,1,1611,5,14322.35,1,0,0,0,1,0,0,0,0,0,0,1
MD,3,3,1,1123,3,12712.59,1,0,0,0,0,0,0,0,1,0,0,1
DE,1,1,0,1189,1,5900.04,1,0,0,0,0,0,0,0,1,0,0,1
MD,1,1,1,1029,1,20415.9,1,0,0,0,1,0,0,0,0,0,0,0
AR,2,6,0,1569,6,7581.04,1,0,0,0,0,0,1,0,0,0,1,0
DE,3,4,1,1282,4,4922.47,1,0,0,0,1,0,0,0,0,0,0,1
NC,4,10,1,1346,7,23331.19,1,0,0,0,0,0,0,0,0,1,0,0
MO,5,3,1,1222,3,28817.98,1,0,0,0,1,0,0,0,0,0,0,1
KY,2,7,0,969,7,27530.72,1,0,0,0,1,0,0,0,0,0,0,0
MO,2,3,1,1493,2,24021.21,1,0,0,0,1,0,0,0,0,0,0,0
MD,1,3,1,998,3,10227.84,1,0,0,0,0,1,0,0,0,0,0,0
TN,2,3,0,1272,3,15235.4,1,0,0,0,1,0,0,0,0,0,1,0
KS,3,6,0,1300,12,10762.12,1,0,0,0,0,0,0,0,0,1,0,1
AR,2,6,1,1325,6,15398.34,1,0,0,0,0,0,0,0,0,1,0,0
MO,2,3,1,1052,3,8485.17,1,0,0,0,1,0,0,0,0,0,0,0
MD,4,5,1,1597,5,22146.91,1,0,0,0,1,0,0,0,0,0,0,1
GA,3,10,0,1822,10,26341.04,1,0,0,0,0,0,1,0,0,0,0,0
KY,3,6,1,1041,6,21170.58,1,0,0,0,1,0,0,0,0,0,0,1
TN,2,3,1,1264,3,21719.13,1,0,0,0,1,0,0,0,0,0,0,0
GA,1,1,1,1451,1,6434.41,1,0,0,0,0,0,0,0,1,0,0,0
DE,3,2,1,1102,2,8883.73,1,0,0,0,0,0,0,0,1,0,0,1
WV,3,7,1,1079,4,34877.73,1,0,0,0,1,0,0,0,0,0,0,1
KY,3,3,1,1030,3,6794.63,1,0,0,0,0,0,0,0,1,0,0,0
VA,2,4,0,1539,4,15969.84,1,0,0,0,0,0,1,0,0,0,0,1
PA,5,5,0,1245,-2,9986.76,1,0,0,0,0,0,0,0,1,0,0,1
NC,1,2,0,1426,2,6663.72,0,0,0,1,0,0,0,0,1,0,0,1
IN,3,5,1,1172,5,27459.32,1,0,0,0,1,0,0,0,0,0,0,0
TN,3,3,1,1614,3,16494.7,1,0,0,0,1,0,0,0,0,0,0,0
VA,2,3,1,302,3,11320.61,1,0,0,0,1,0,0,0,0,0,0,0
WV,2,5,1,905,5,14770.75,1,0,0,0,0,0,0,0,0,1,0,1
PA,3,2,0,974,2,8043.15,1,0,0,0,0,1,0,0,0,0,0,0
VA,2,4,1,1388,5,16516.18,1,0,0,0,1,0,0,0,0,0,0,0
TN,2,7,1,1414,7,20810.82,1,0,0,0,1,0,0,0,0,0,0,0
TN,3,10,0,1029,8,16654.7,0,0,1,0,0,0,1,0,0,0,0,0
WV,1,6,1,784,6,18710.96,1,0,0,0,1,0,0,0,0,0,0,0
MO,1,4,1,1667,4,12562.02,1,0,0,0,0,0,0,0,1,0,0,0
IN,3,7,1,1139,7,15495.77,1,0,0,0,0,0,0,0,1,0,0,1
WV,2,3,1,1314,3,14045.13,1,0,0,0,0,0,0,0,0,1,0,0
VA,2,3,1,1020,3,18231.3,1,0,0,0,1,0,0,0,0,0,0,0
WV,5,10,1,1448,10,20589.56,1,0,0,0,1,0,0,0,0,0,0,0
NY,2,1,0,863,1,12692.59,1,0,0,0,0,0,0,0,0,1,0,1
VA,3,4,1,1212,4,13209.98,1,0,0,0,1,0,0,0,0,0,0,1
NC,2,5,0,1522,5,8646.47,1,0,0,0,1,0,0,0,0,0,0,1
KS,2,5,1,1183,3,5562.05,1,0,0,0,1,0,0,0,0,0,0,0
TN,2,2,1,1353,2,12035.8,1,0,0,0,1,0,0,0,0,0,0,1
KY,5,5,1,885,5,16955.72,1,0,0,0,1,0,0,0,0,0,0,0
MO,4,7,1,1165,7,21130.06,1,0,0,0,1,0,0,0,0,0,0,1
VA,2,2,1,1516,2,27616.23,1,0,0,0,1,0,0,0,0,0,0,0
MD,2,7,1,1107,7,31700.65,1,0,0,0,1,0,0,0,0,0,0,1
KS,2,3,0,1272,3,15607.95,1,0,0,0,0,0,1,0,0,0,0,1
KY,1,3,1,679,2,8048.37,1,0,0,0,0,0,0,0,1,0,0,0
VA,4,7,1,1466,7,23294.55,1,0,0,0,1,0,0,0,0,0,0,0
GA,3,4,1,899,4,18342.53,1,0,0,0,1,0,0,0,0,0,0,1
GA,3,5,1,1265,5,5580.72,1,0,0,0,0,0,0,0,0,1,0,0
MD,5,6,0,1152,6,22766.55,1,0,0,0,0,0,1,0,0,0,0,1
KS,4,3,1,1559,3,6456.72,1,0,0,0,0,0,0,0,1,0,0,1
KY,2,10,1,1318,10,21548.25,1,0,0,0,1,0,0,0,0,0,0,1
NM,2,2,0,1191,2,7099.18,1,0,0,0,0,0,1,0,0,0,0,1
NM,2,5,0,156,3,10142.94,1,0,0,0,0,0,1,0,0,0,0,0
NM,2,8,0,571,8,11625.29,1,0,0,0,0,0,0,0,1,0,0,1
CA,3,2,1,771,5,6371.98,1,0,0,0,0,0,0,0,1,0,0,1
TX,3,6,0,1404,6,12977.21,1,0,0,0,0,0,0,0,0,1,0,1
NM,2,3,0,1119,3,6639.62,1,0,0,0,0,0,1,0,0,0,0,0
TX,1,1,0,1481,1,7368.09,1,0,0,0,0,0,1,0,0,0,0,0
AZ,2,4,1,888,4,13546.31,1,0,0,0,1,0,0,0,0,0,0,1
NM,4,6,0,1045,6,9007.81,1,0,0,0,0,0,0,0,0,1,0,0
CA,1,1,0,98,1,10712.32,1,0,0,0,0,0,0,0,1,0,0,1
TX,3,7,1,1463,7,35554.04,1,0,0,0,1,0,0,0,0,0,0,0
AZ,2,14,0,825,14,8191.88,0,0,1,0,0,0,1,0,0,0,0,1
AZ,2,1,0,1391,1,13111.31,0,0,0,1,0,0,0,0,1,0,0,1
NM,2,4,0,374,4,10640.66,1,0,0,0,0,0,1,0,0,0,0,1
AZ,5,2,0,1059,2,16021.35,1,0,0,0,0,0,0,0,0,0,0,1
CA,2,3,0,20,3,7893.0,1,0,0,0,0,0,1,0,0,0,0,1
CA,2,5,0,1266,5,6172.53,1,0,0,0,0,0,0,0,0,1,0,0
AZ,3,5,1,2528,5,16489.86,1,0,0,0,1,0,0,0,0,0,0,0
NM,1,2,0,358,2,6008.32,1,0,0,0,0,0,0,0,1,0,0,0
TX,2,3,0,1411,3,9167.45,0,0,1,0,0,0,1,0,0,0,0,0
CO,1,5,1,1076,3,10463.82,1,0,0,0,0,0,1,0,0,0,0,1
CA,1,4,0,864,3,3853.88,0,0,0,1,0,0,0,0,0,1,0,0
CA,1,3,1,1493,3,8078.4,1,0,0,0,0,0,0,0,0,1,0,1
AZ,1,6,0,796,6,18652.77,1,0,0,0,1,0,0,0,0,0,0,0
OR,2,2,1,209,2,11636.3,1,0,0,0,1,0,0,0,0,0,0,1
OR,1,1,1,1,-2,9525.73,1,0,0,0,0,0,0,0,0,1,0,1
OR,2,1,0,8,1,1861.83,1,0,0,0,0,0,1,0,0,0,0,0
OR,2,2,1,298,2,18503.51,1,0,0,0,0,0,0,0,0,1,0,1
OR,4,20,1,264,10,22067.5,1,0,0,0,1,0,0,0,0,0,0,0
WA,2,3,1,254,3,11374.6,1,0,0,0,1,0,0,0,0,0,0,0
OR,2,4,1,423,4,10692.96,1,0,0,0,1,0,0,0,0,0,0,0
OR,1,1,1,230,1,9306.81,0,0,0,1,0,0,0,0,0,1,0,1
OR,2,3,1,20,3,11034.52,1,0,0,0,1,0,0,0,0,0,0,1
WA,3,4,1,143,4,17464.74,1,0,0,0,1,0,0,0,0,0,0,0
OR,4,4,1,439,4,21497.84,1,0,0,0,0,0,0,0,1,0,0,1
WA,2,2,0,52,2,14679.32,1,0,0,0,1,0,0,0,0,0,0,0
WA,2,3,0,122,3,6858.66,1,0,0,0,0,0,1,0,0,0,0,0
OR,2,2,1,235,2,7742.72,1,0,0,0,0,1,0,0,0,0,0,0
WA,1,2,0,69,2,7473.82,1,0,0,0,0,0,0,0,1,0,0,1
OR,4,6,1,642,6,25071.25,1,0,0,0,1,0,0,0,0,0,0,0
WA,2,1,0,76,1,14573.31,1,0,0,0,1,0,0,0,0,0,0,1
OR,2,2,0,39,2,9731.21,0,0,0,1,1,0,0,0,0,0,0,1
OR,2,1,1,230,1,15538.24,1,0,0,0,1,0,0,0,0,0,0,1
OR,2,2,1,339,2,22280.86,1,0,0,0,1,0,0,0,0,0,0,0
WA,4,5,1,233,5,19371.77,1,0,0,0,1,0,0,0,0,0,0,1
OR,3,6,0,23,6,4490.71,0,0,0,1,0,0,0,0,0,1,0,0
OR,3,4,1,245,4,14171.56,1,0,0,0,0,0,0,0,1,0,0,1
WA,2,2,1,107,2,14136.08,1,0,0,0,1,0,0,0,0,0,0,1
OR,2,3,1,0,3,6901.45,1,0,0,0,0,0,0,0,0,1,0,1
WA,4,20,1,178,20,37558.36,1,0,0,0,1,0,0,0,0,0,0,1
OR,2,3,1,642,3,20271.43,1,0,0,0,1,0,0,0,0,0,0,0
WA,4,10,0,181,10,12485.77,1,0,0,0,1,0,0,0,0,0,0,1
WA,1,5,1,114,5,20441.31,1,0,0,0,1,0,0,0,0,0,0,1
WA,2,4,1,147,7,10918.63,1,0,0,0,0,0,0,0,0,1,0,1
WA,3,25,1,132,25,44138.29,1,0,0,0,1,0,0,0,0,0,0,0
WA,1,1,1,198,1,20780.97,1,0,0,0,1,0,0,0,0,0,0,0
WA,4,6,1,24,6,17514.84,1,0,0,0,1,0,0,0,0,0,0,1
WA,7,10,1,93,10,25622.21,1,0,0,0,1,0,0,0,0,0,0,0
WA,2,3,1,0,3,11257.34,1,0,0,0,1,0,0,0,0,0,0,1
OR,4,18,1,279,18,26132.61,1,0,0,0,1,0,0,0,0,0,0,0
OR,1,4,0,252,4,3296.62,1,0,0,0,0,0,1,0,0,0,0,1
WA,1,2,1,152,2,22003.36,1,0,0,0,1,0,0,0,0,0,0,0
WA,4,4,1,118,4,8971.93,1,0,0,0,0,0,1,0,0,0,0,0
OR,3,7,1,298,7,34599.62,1,0,0,0,1,0,0,0,0,0,0,1
OR,1,2,1,315,2,23114.54,1,0,0,0,1,0,0,0,0,0,0,1
OR,1,-2,1,378,10,16432.68,0,1,0,0,1,0,0,0,0,0,0,1
WA,4,5,0,6,5,11983.44,1,0,0,0,0,0,0,0,1,0,0,1
OR,3,4,1,306,4,7443.26,1,0,0,0,0,1,0,0,0,0,0,1
WA,2,2,1,141,2,18231.78,1,0,0,0,1,0,0,0,0,0,0,1
OR,1,2,1,324,2,17878.6,1,0,0,0,1,0,0,0,0,0,0,0
OR,3,7,1,437,7,18126.09,1,0,0,0,1,0,0,0,0,0,0,0
OR,2,3,1,269,3,13886.31,1,0,0,0,1,0,0,0,0,0,0,1
WA,1,2,1,72,2,9404.02,1,0,0,0,1,0,0,0,0,0,0,0
WA,2,6,1,137,5,17761.83,1,0,0,0,1,0,0,0,0,0,0,1
OR,4,2,1,236,2,10886.99,1,0,0,0,1,0,0,0,0,0,0,1
OR,1,0,1,194,0,11376.0,1,0,0,0,1,0,0,0,0,0,0,0
WA,1,7,1,49,7,9315.99,1,0,0,0,1,0,0,0,0,0,0,1
WA,3,5,1,153,5,17238.15,1,0,0,0,0,0,0,0,0,1,0,1
WA,4,5,1,241,5,15910.05,1,0,0,0,1,0,0,0,0,0,0,1
WA,2,4,1,98,4,16163.92,1,0,0,0,1,0,0,0,0,0,0,0
WA,3,7,1,198,6,20875.14,1,0,0,0,0,0,0,0,0,1,0,1
OR,2,5,1,479,5,13142.74,1,0,0,0,0,0,0,0,0,1,0,0
OR,4,3,0,278,3,7929.35,1,0,0,0,0,0,1,0,0,0,0,0
OR,1,0,1,234,1,13277.12,1,0,0,0,1,0,0,0,0,0,0,0
OR,4,4,1,339,4,13864.13,1,0,0,0,0,0,0,0,0,1,0,0
WA,4,3,1,230,3,27314.47,1,0,0,0,1,0,0,0,0,0,0,0
WA,3,3,1,147,3,16733.1,1,0,0,0,1,0,0,0,0,0,0,1
WA,2,5,1,20,5,15700.1,1,0,0,0,1,0,0,0,0,0,0,1
OR,1,1,1,268,1,13088.69,1,0,0,0,1,0,0,0,0,0,0,0
OR,2,2,1,12,2,13286.24,1,0,0,0,1,0,0,0,0,0,0,1
WA,2,1,1,22,1,16487.26,1,0,0,0,1,0,0,0,0,0,0,0
OR,2,5,1,293,5,21248.14,1,0,0,0,0,0,0,0,0,1,0,0
WA,2,3,1,196,3,15769.23,1,0,0,0,1,0,0,0,0,0,0,0
OR,2,3,0,255,3,8233.3,1,0,0,0,0,0,0,0,1,0,0,0
WA,2,2,1,279,2,4193.02,1,0,0,0,0,0,1,0,0,0,0,0
OR,2,3,1,469,3,7247.79,1,0,0,0,1,0,0,0,0,0,0,1
OR,5,5,1,33,5,13770.59,1,0,0,0,0,0,0,0,0,1,0,0
OR,2,6,1,251,6,19131.2,1,0,0,0,1,0,0,0,0,0,0,0
WA,2,5,1,135,5,21347.99,1,0,0,0,1,0,0,0,0,0,0,1
WA,3,7,1,161,7,10072.62,1,0,0,0,1,0,0,0,0,0,0,1
OR,2,4,1,278,4,11079.1,1,0,0,0,0,0,0,0,0,1,0,1
WA,3,14,1,143,14,23880.05,1,0,0,0,1,0,0,0,0,0,0,1
OR,2,2,1,597,2,8855.86,1,0,0,0,1,0,0,0,0,0,0,0
WA,4,6,1,50,6,11360.32,1,0,0,0,1,0,0,0,0,0,0,1
WA,2,4,0,131,4,5483.72,1,0,0,0,0,0,1,0,0,0,0,1
WA,7,5,1,221,4,43889.34,1,0,0,0,1,0,0,0,0,0,0,1
WA,1,2,1,100,2,23855.94,1,0,0,0,1,0,0,0,0,0,0,0
WA,2,2,0,0,2,26585.78,1,0,0,0,1,0,0,0,0,0,0,1
WA,1,2,0,100,2,7015.12,1,0,0,0,0,0,1,0,0,0,0,0
IA,3,2,0,963,2,6256.87,1,0,0,0,0,0,0,0,1,0,0,1
IA,2,4,1,936,4,24429.14,1,0,0,0,1,0,0,0,0,0,0,0
MI,4,7,0,361,7,6744.52,1,0,0,0,0,0,1,0,0,0,0,1
OH,1,3,0,661,3,9788.99,1,0,0,0,0,0,1,0,0,0,0,0
NY,2,4,1,529,4,26502.9,1,0,0,0,0,0,1,0,0,0,0,1
MI,2,1,0,491,1,8067.84,0,0,1,0,0,0,1,0,0,0,0,1
OH,2,6,1,580,3,11907.74,1,0,0,0,0,0,0,0,0,1,0,1
NY,2,3,0,593,4,8506.37,1,0,0,0,0,0,0,0,1,0,0,1
OH,3,5,1,831,5,20100.68,1,0,0,0,0,0,0,0,1,0,0,1
CT,4,1,0,405,1,13054.89,0,0,0,1,0,0,0,0,1,0,0,1
MI,4,5,0,804,5,15975.42,1,0,0,0,0,0,1,0,0,0,0,1
NY,1,3,1,567,3,6912.89,1,0,0,0,0,0,0,0,1,0,0,1
NY,2,7,0,658,7,29133.07,1,0,0,0,0,0,1,0,0,0,0,0
NY,4,2,1,385,5,12180.02,1,0,0,0,0,0,0,0,0,1,0,0
IL,2,7,1,955,7,20163.47,1,0,0,0,1,0,0,0,0,0,0,1
WV,2,3,1,389,-2,5283.38,1,0,0,0,0,0,0,0,1,0,0,0
OH,3,3,1,787,3,31112.85,1,0,0,0,1,0,0,0,0,0,0,1
IA,1,3,0,679,3,8810.13,1,0,0,0,0,0,1,0,0,0,0,1
NH,2,7,1,277,7,2082.8,1,0,0,0,0,1,0,0,0,0,0,1
KS,2,3,0,1051,3,5990.54,1,0,0,0,0,0,1,0,0,0,0,1
NY,3,5,1,549,5,5957.95,1,0,0,0,0,0,0,0,1,0,0,0
MA,1,1,0,369,1,5594.89,1,0,0,0,0,1,0,0,0,0,0,1
PA,2,1,1,939,1,13631.42,1,0,0,0,0,0,0,0,0,1,0,0
OH,2,2,1,695,2,36153.63,1,0,0,0,1,0,0,0,0,0,0,0
OH,2,-2,0,730,-2,4109.66,0,1,0,0,0,0,1,0,0,0,0,0
RI,2,7,1,459,7,15658.49,1,0,0,0,0,0,0,0,0,1,0,1
SD,5,9,1,740,8,13602.17,1,0,0,0,0,0,0,0,1,0,0,1
IN,2,10,1,1132,15,17832.81,1,0,0,0,1,0,0,0,0,0,0,1
CT,2,5,0,458,4,9945.56,1,0,0,0,0,1,0,0,0,0,0,0
CT,2,3,1,801,3,8112.15,1,0,0,0,0,0,0,0,0,1,0,1
PA,1,4,0,738,4,8598.67,1,0,0,0,0,0,0,0,0,1,0,1
IA,2,7,1,609,7,8139.96,0,0,0,1,0,0,0,0,1,0,0,1
NY,1,1,0,519,1,4775.26,1,0,0,0,0,0,1,0,0,0,0,0
IN,1,3,1,868,3,17651.79,1,0,0,0,0,0,1,0,0,0,0,0
CT,3,4,0,370,4,11585.57,1,0,0,0,0,0,0,0,0,1,0,1
MI,1,3,0,392,3,11173.44,0,0,0,1,0,0,0,0,1,0,0,0
MA,2,3,1,583,3,10790.83,1,0,0,0,0,1,0,0,0,0,0,1
NY,2,1,1,735,1,4151.84,1,0,0,0,0,1,0,0,0,0,0,1
MA,2,4,0,343,4,5378.36,1,0,0,0,0,0,0,0,0,1,0,1
NE,2,1,0,800,1,10356.03,1,0,0,0,0,0,1,0,0,0,0,0
WV,4,-2,1,681,-2,8009.51,0,1,0,0,1,0,0,0,0,0,0,0
NJ,2,3,0,782,3,12129.97,1,0,0,0,0,1,0,0,0,0,0,1
WV,2,2,1,878,2,18629.66,1,0,0,0,0,0,0,0,1,0,0,0
NJ,4,5,1,538,4,11367.89,1,0,0,0,0,0,0,0,0,1,0,1
NH,3,5,1,365,5,8721.45,1,0,0,0,0,1,0,0,0,0,0,1
WV,2,3,1,652,8,19005.87,1,0,0,0,0,0,0,0,0,1,0,1
IN,2,6,0,851,6,9169.47,0,0,1,0,0,0,1,0,0,0,0,0
MD,1,2,0,460,2,4728.94,0,0,1,0,0,0,1,0,0,0,0,0
OH,3,5,1,790,5,15118.15,1,0,0,0,1,0,0,0,0,0,0,1
MA,4,4,0,632,4,8673.34,1,0,0,0,0,1,0,0,0,0,0,1
PA,2,3,1,616,3,15082.21,1,0,0,0,0,0,0,0,1,0,0,1
PA,2,7,0,696,8,8282.34,1,0,0,0,0,0,0,0,1,0,0,1
PA,2,2,1,935,2,9346.0,1,0,0,0,0,1,0,0,0,0,0,1
PA,1,3,1,513,3,2856.68,1,0,0,0,0,0,1,0,0,0,0,0
PA,2,2,0,503,2,9796.87,1,0,0,0,0,1,0,0,0,0,0,0
MI,2,1,0,679,1,7701.2,0,0,0,1,0,0,0,0,1,0,0,0
PA,1,2,1,350,2,7603.64,1,0,0,0,0,1,0,0,0,0,0,1
WV,1,2,1,921,2,22226.4,1,0,0,0,0,1,0,0,0,0,0,1
PA,5,-2,0,670,-2,4972.41,0,1,0,0,0,0,1,0,0,0,0,0
MA,2,3,1,456,3,5205.84,1,0,0,0,0,0,0,0,1,0,0,1
WV,2,5,1,941,5,14976.59,1,0,0,0,1,0,0,0,0,0,0,1
OH,1,3,1,822,3,4577.45,1,0,0,0,0,1,0,0,0,0,0,0
IN,2,5,0,832,5,18537.74,1,0,0,0,0,0,0,0,1,0,0,1
PA,2,-2,1,788,3,9244.84,0,1,0,0,0,0,0,0,0,1,0,1
CT,2,1,1,813,1,4069.61,1,0,0,0,0,0,1,0,0,0,0,1
NY,2,4,1,345,4,4121.37,0,0,1,0,0,0,1,0,0,0,0,0
IL,1,5,0,1012,5,4412.96,0,0,1,0,0,0,1,0,0,0,0,1
PA,1,1,0,528,1,14545.9,0,0,1,0,0,0,1,0,0,0,0,0
NH,4,7,0,363,7,18394.77,0,0,0,1,0,0,0,0,1,0,0,1
IL,2,10,0,936,10,8622.45,0,0,0,1,0,0,0,0,1,0,0,1
MA,3,7,1,313,7,24383.12,1,0,0,0,1,0,0,0,0,0,0,0
MI,3,4,1,668,4,9488.78,0,0,1,0,0,0,1,0,0,0,0,1
MI,2,2,0,514,2,4579.99,0,0,1,0,0,0,1,0,0,0,0,1
IN,2,5,0,774,5,8672.8,0,0,1,0,0,0,1,0,0,0,0,1
NY,2,4,0,526,5,6504.08,0,0,0,1,0,0,0,0,1,0,0,0
NY,2,5,0,569,7,10008.16,1,0,0,0,0,0,0,0,1,0,0,1
NY,2,2,0,663,2,7167.78,1,0,0,0,0,0,0,0,1,0,0,1
NY,4,5,0,664,5,37860.41,1,0,0,0,0,1,0,0,0,0,0,1
RI,2,4,1,516,4,16265.9,1,0,0,0,0,0,0,0,0,1,0,1
OH,7,10,1,597,10,27576.71,1,0,0,0,1,0,0,0,0,0,0,1
PA,3,5,0,853,5,11040.97,0,0,1,0,0,0,1,0,0,0,0,1
IN,1,3,0,714,3,12509.54,0,0,0,1,0,0,0,0,1,0,0,0
IL,2,2,1,1086,2,13980.41,1,0,0,0,1,0,0,0,0,0,0,0
