"LGTIN1TO4","LGTIN4TO8","LGTINMORE8","LGTINLED","LGTINCFL","LGTINCAN","LGTOUTANY","LGTOUTNITE","LGTOUTLED","LGTOUTCFL","LGTOUTCAN","ZLGTIN1TO4","ZLGTIN4TO8","ZLGTINCAN","ZLGTINCFL","ZLGTINLED","ZLGTINMORE8","ZLGTOUTANY","ZLGTOUTCAN","ZLGTOUTCFL","ZLGTOUTLED","ZLGTOUTNITE","DOEID","NWEIGHT"
5,5,5,0,0,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,111885,11387.576594
8,1,1,0,4,2,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,117491,19297.573046
4,2,2,0,0,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,113395,4301.8383983
1,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,109398,19127.033294
3,2,6,0,4,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,101330,12800.032812
4,2,0,0,4,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,108052,6519.3930198
6,0,0,0,2,4,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,118403,5653.1617536
0,0,2,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,101288,15091.185137
0,2,0,0,4,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,107514,9179.0255695
1,1,0,0,4,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,108709,16155.817382
2,1,0,0,3,3,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,111904,10241.013562
0,3,0,0,3,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,114090,3373.9888805
6,0,1,0,3,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,114955,10135.711043
0,2,5,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,114235,7709.5518465
1,0,4,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,103168,10512.624006
5,0,0,0,0,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,102038,1088.656422
2,2,2,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,102664,10842.387927
9,3,0,0,4,2,1,6,0,1,0,0,0,0,0,1,0,0,0,0,0,0,109760,6065.4408166
3,0,0,0,1,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,115029,1279.6916491
4,0,0,0,0,1,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,101347,8759.1633034
4,4,3,0,4,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,102372,6823.5894983
25,8,2,0,3,3,1,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,118258,3749.8126809
1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,107477,9422.0121215
2,3,1,0,1,0,1,1,0,1,0,1,1,0,0,0,1,1,1,1,1,1,110520,11545.120504
1,0,0,0,0,1,1,2,0,1,0,0,0,0,0,0,0,0,1,1,1,1,106478,5924.8943069
0,5,9,0,4,2,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,111791,771.18477681
6,8,8,0,3,3,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,103181,3753.5264162
7,0,0,0,1,4,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,104098,4697.8024112
2,2,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,111048,7609.7257526
1,1,1,0,0,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,108293,6903.454663
2,2,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,103267,4541.0282798
8,0,0,0,0,1,1,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,110297,1173.8333325
67,4,3,0,4,3,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,113699,6198.1460175
2,2,2,0,2,4,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,111625,8806.8101283
5,0,0,0,4,4,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,107329,5781.1558708
3,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,106411,9939.8229397
1,5,3,0,0,1,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,115444,7017.3692472
2,3,5,0,0,1,1,2,0,0,1,0,0,0,0,0,0,0,1,1,1,0,100545,5862.6994356
6,4,2,0,4,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,101557,10918.490762
4,2,1,0,4,4,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,101734,8767.5475582
15,2,0,0,2,4,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,110780,6237.2752558
2,0,0,0,1,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,108632,6028.8633792
0,2,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,111611,2012.8097957
4,8,8,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,104322,8267.0066497
10,5,2,0,4,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,106429,6037.477583
4,0,4,0,4,2,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,107923,7020.1697985
2,0,0,0,4,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,109006,3288.8333255
3,3,0,0,4,2,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,107351,3342.5941621
3,2,0,0,1,0,1,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,103336,8348.9863601
3,3,3,0,0,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,115662,5791.1313571
3,7,0,0,0,1,1,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,116617,4059.5962999
5,0,0,0,0,1,1,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,101783,10372.785145
6,0,0,0,2,4,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,102390,4527.1254391
2,1,2,0,2,4,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,100525,7037.2968858
4,5,2,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,118061,11810.18055
0,8,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,107555,9429.8397892
2,8,8,0,4,2,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,101610,15672.599437
10,15,0,0,2,4,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,110327,8096.7071012
3,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,103020,5781.1558708
3,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,103358,14897.781489
3,5,4,0,0,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,110720,8249.7851454
5,2,2,0,0,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,114833,5923.7535725
1,0,0,0,4,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,109716,17008.054143
1,0,0,0,2,4,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,102342,5652.941255
2,0,1,0,2,4,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,108719,5731.8235604
6,2,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,112792,6679.4299537
2,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,101224,7376.259223
3,4,0,0,0,1,1,1,0,0,1,0,0,0,1,1,0,0,1,1,1,0,103692,6529.8832639
8,8,8,0,4,4,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,100290,4209.3581414
3,5,5,0,4,4,1,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,106324,8010.9839025
0,8,0,0,0,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,103051,7619.6229202
5,2,1,0,2,4,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,100168,1141.0205412
4,1,0,0,2,4,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,108581,6260.6233742
6,2,0,0,1,4,1,3,0,0,1,1,1,0,0,1,1,1,1,1,1,1,104298,3225.1928279
7,6,6,0,0,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,115201,3966.0826247
4,1,1,0,0,1,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,110822,1098.2247018
3,3,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,110970,12146.283115
2,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,113462,8036.3439829
2,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,100738,5733.6482423
3,5,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,101655,12958.339422
0,2,1,0,0,1,1,3,0,0,1,0,0,0,0,0,0,0,1,1,1,1,101449,9659.9285021
3,0,0,0,4,2,1,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,101082,1659.9030992
4,0,0,0,1,4,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,115559,2261.3791499
7,4,4,0,1,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,113818,1349.2675052
1,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,112612,4895.9775973
0,2,0,0,0,1,1,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,108863,984.88028218
8,0,0,0,0,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,111299,7649.5316667
2,0,2,0,3,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,109011,5476.5549073
1,2,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,102403,3624.9369467
8,2,0,0,0,1,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,105630,7705.7996256
8,4,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,112761,8099.9759973
3,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,112377,5805.1362784
4,2,0,0,0,1,1,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,117808,1039.0951724
14,3,0,0,4,2,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,114839,10094.421168
1,1,1,0,0,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,107041,524.77223848
4,10,0,0,0,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,110975,14130.805152
4,1,2,0,0,1,1,3,0,0,1,0,0,0,0,0,0,0,1,1,1,1,113921,8480.9653104
3,3,3,0,4,2,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,108783,3186.1267853
6,3,0,0,1,0,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,113746,1987.980876
2,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,106192,5194.1351722
2,1,1,0,0,1,1,2,0,0,1,0,0,0,0,0,0,0,1,1,1,0,115065,10049.366311
12,10,2,0,4,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,112117,3883.3275057
5,2,1,0,4,2,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,109813,9561.3450831
0,0,7,0,3,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,111201,8224.3674493
6,0,0,0,4,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,117015,8804.4902043
5,5,3,0,3,4,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,106236,8857.8382781
6,3,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,113802,7173.3926277
2,4,0,0,1,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,104432,7495.6281983
3,2,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,115945,11236.650354
3,3,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,102168,12296.077037
0,2,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,103207,8818.7496177
6,2,0,0,4,2,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,114604,10156.428203
3,3,3,0,3,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,106343,3407.0861084
4,0,0,0,4,4,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,108667,5418.0151339
10,3,1,0,4,4,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,110845,7302.0165019
3,9,3,0,2,4,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,111281,817.67349656
4,4,4,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,108819,10207.449976
10,0,0,0,0,1,1,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,117490,6435.3964904
0,4,0,0,0,1,1,1,0,0,1,0,0,0,1,1,0,0,1,1,1,1,112090,9144.2316158
10,5,1,0,4,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,117558,7105.3681983
12,4,1,0,3,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,113635,9249.4233113
7,2,0,0,3,3,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,108587,5400.0235859
5,0,0,0,4,4,1,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,104696,6519.023616
2,3,2,0,0,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,102783,2859.1349275
8,4,0,0,4,2,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,108882,6009.5255923
7,1,0,0,4,2,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,115205,6956.0913318
2,0,0,0,3,4,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,118137,12219.58117
2,1,0,0,2,4,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,112096,9356.4089541
1,0,0,0,4,4,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,114757,16033.973324
2,2,1,0,4,4,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,104370,4037.6959777
1,5,5,0,2,4,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,114259,5708.1967444
3,0,0,0,0,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,109267,9202.4526853
0,0,10,0,0,1,1,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,112355,10634.857557
3,3,0,0,4,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,105316,5648.4749224
0,2,0,0,3,3,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,117826,7460.9339785
3,2,0,0,2,4,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,106581,5653.4800739
2,0,0,0,2,4,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,112968,8631.4129677
3,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,112873,10426.947209
3,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,109995,6494.7356461
1,2,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,101067,11496.447432
0,4,0,0,0,1,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,101703,1759.3679888
0,0,1,0,0,1,1,2,0,0,1,0,0,0,0,0,0,0,1,1,1,1,106530,11946.503548
10,0,4,0,4,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,102224,950.21715798
3,5,3,0,3,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,110385,9307.9737252
1,2,2,0,4,4,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,101324,8378.6120329
16,12,6,0,0,1,1,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,107471,4678.5123327
4,4,4,0,4,2,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,103778,5141.7516139
5,4,4,0,3,3,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,102920,3580.8096723
3,4,3,0,3,4,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,115053,8770.4504105
0,2,0,0,2,4,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,115756,7278.0714789
1,8,8,0,1,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,106814,3198.8516546
20,15,10,0,0,1,1,15,0,0,1,1,1,0,0,0,1,0,0,0,0,0,107284,4016.5012506
0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,103841,2014.9761725
10,2,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,115616,2046.1355482
2,1,3,0,4,2,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,103335,5602.1195346
10,5,3,0,4,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,111763,4995.060687
2,4,3,0,4,2,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,108142,10622.857799
2,0,0,0,1,4,1,3,0,0,1,1,1,0,0,0,0,0,0,0,0,1,118213,8789.8660033
2,1,2,0,1,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,116740,7508.3530674
2,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,102551,10167.102766
1,0,0,0,0,1,1,50,0,0,1,0,0,0,0,0,0,0,0,0,0,0,109629,11846.623771
3,3,3,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,103994,6881.2774167
5,3,0,0,4,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,117612,3379.7204968
28,10,2,0,3,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,107040,843.68365144
1,0,1,0,1,0,1,7,0,0,1,0,0,0,0,0,0,0,0,0,0,1,108833,10535.044231
2,3,0,0,1,0,1,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,100659,5801.0546928
6,4,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,112391,5842.2976258
5,5,5,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,114330,5908.4222407
0,5,4,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,112003,13505.399437
2,0,0,0,0,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,104712,9010.3421749
12,0,0,0,2,4,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,110639,5876.3548446
1,2,0,0,1,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,112208,5756.5394202
3,2,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,101942,12036.75518
6,6,8,0,4,1,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,102263,4652.5398721
3,0,0,0,2,2,1,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,102085,7324.2542021
5,5,0,0,1,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,113220,7890.9478529
4,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,103478,11810.18055
0,3,2,0,0,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,114517,7706.7099003
14,6,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,109811,6492.6553091
0,2,2,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,117585,6142.550388
2,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,113831,654.49152025
4,0,0,0,0,1,1,1,0,1,0,0,0,0,1,1,0,0,1,1,1,1,100435,5800.2376059
2,1,0,0,1,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,111136,2652.1821249
1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,118138,16277.419073
3,0,0,0,0,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,112742,5301.1869346
15,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,115493,11222.79547
0,0,7,0,4,4,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,109709,7382.3382244
2,2,0,0,1,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,116384,4516.6004179
3,5,2,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,114281,1717.3240528
5,3,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,118183,5129.2072451
3,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,102373,9827.0258296
2,1,1,0,2,4,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,112880,2850.1278178
15,4,6,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,105059,3562.0149293
6,14,0,0,0,1,1,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,117429,6150.1612751
2,0,0,0,0,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,102441,6888.2341949
27,8,5,0,4,2,1,2,0,1,0,0,0,0,0,0,0,0,1,1,1,1,109085,4286.0497732
12,6,0,0,3,3,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,109271,3166.9274525
16,10,6,0,3,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,104245,4603.1442674
0,15,0,0,0,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,107860,3186.1969568
1,4,4,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,117834,7582.4776684
1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,116221,8200.899123
10,0,0,0,0,1,1,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,108641,9403.7479566
4,8,8,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,111739,12749.702735
2,2,2,0,4,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,107399,2610.9650768
4,0,0,0,4,4,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,113743,2641.0668625
2,0,0,0,2,4,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,106169,11617.070599
10,3,2,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,100631,7150.3214721
3,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,109298,10392.300553
3,3,1,0,1,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,112418,3780.9524866
7,0,0,0,0,1,1,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,118055,1686.9647722
1,2,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,107262,19087.379622
2,0,2,0,3,3,1,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,106217,19811.937583
2,6,9,0,2,4,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,106029,4838.064188
2,0,0,0,2,4,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,102684,2806.4075819
15,10,1,0,2,4,1,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,103882,8730.7780123
2,2,2,0,4,1,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,101169,10626.477372
30,30,30,0,0,1,1,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,101135,3467.5314343
12,4,4,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,104592,5833.8541608
2,15,4,0,4,2,1,15,0,1,1,0,0,0,0,0,0,0,0,0,0,0,117600,7614.8487971
0,0,6,0,1,4,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,111073,2375.3693966
0,0,14,0,2,4,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,110914,847.99347215
8,4,3,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,111830,4401.0623675
4,0,0,0,0,1,1,2,0,0,1,1,1,0,0,0,1,0,0,0,0,0,114901,4324.5155618
2,2,2,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,111177,15960.90122
1,2,0,0,0,1,1,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,110578,10001.836632
14,6,6,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,103526,11509.49501
2,2,0,0,3,4,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,103322,11528.382816
0,1,0,0,2,4,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,116051,15254.699126
10,10,0,0,3,4,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,106170,2442.3213299
0,0,4,0,4,4,1,2,0,1,0,0,0,0,0,0,0,0,1,1,1,1,111100,7625.0368338
0,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,111554,12880.839849
7,7,0,0,2,4,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,109216,9410.9057751
3,3,0,0,1,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,108141,15485.139449
1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,110324,11247.988172
3,1,4,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,107426,6886.0528609
10,5,3,0,1,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,103497,16201.275484
4,0,0,0,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,106979,12770.533708
8,6,0,0,1,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,108095,5158.0451299
4,7,6,0,0,1,1,2,0,1,0,0,0,0,0,0,0,0,1,1,0,0,116512,5475.0963563
3,1,0,0,4,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,108970,6584.9165498
4,9,0,0,3,3,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,115110,7112.6115067
2,3,3,0,2,3,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,116950,14055.024641
8,2,6,0,4,4,1,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,108225,15661.856077
2,4,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,114972,6844.9890057
10,2,2,0,1,0,1,24,0,0,1,0,0,0,0,0,0,0,0,0,0,0,110564,13689.711726
6,4,2,0,1,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,107507,1990.8846157
1,3,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,105836,3992.3697215
0,6,4,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,112222,1790.4808623
2,4,6,0,0,1,1,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,113224,10620.352709
1,0,0,0,0,1,1,2,0,0,1,0,0,0,0,0,0,0,1,1,1,0,100256,5597.0002346
4,4,0,0,3,3,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,109679,4887.218718
10,0,0,0,1,0,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,108208,1960.8388263
10,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,104990,3882.0116081
1,1,1,0,3,3,1,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,109174,7631.9551409
2,1,0,0,2,4,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,103066,1052.1255254
7,2,3,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,109159,13184.717007
