"REGIONC","DIVISION","STATE_FIPS","state_postal","state_name","DOEID","NWEIGHT"
SOUTH,East South Central,21,KY,Kentucky,109268,3899.9201745
SOUTH,East South Central,21,KY,Kentucky,105023,4139.0835611
SOUTH,East South Central,21,KY,Kentucky,113338,3014.6516267
SOUTH,East South Central,21,KY,Kentucky,113076,3634.7956947
SOUTH,East South Central,21,KY,Kentucky,110718,4527.1254391
SOUTH,East South Central,21,KY,Kentucky,107143,4419.0716206
SOUTH,East South Central,21,KY,Kentucky,109447,5612.5780907
SOUTH,East South Central,21,KY,Kentucky,104731,4415.4790555
SOUTH,East South Central,21,KY,Kentucky,113123,4077.2994645
SOUTH,East South Central,21,KY,Kentucky,104549,3225.266089
SOUTH,East South Central,21,KY,Kentucky,112907,1578.5594244
SOUTH,East South Central,21,KY,Kentucky,101177,3095.0213435
SOUTH,East South Central,21,KY,Kentucky,107419,5381.3839696
SOUTH,East South Central,21,KY,Kentucky,117164,4174.4748375
SOUTH,East South Central,21,KY,Kentucky,117124,4319.7209913
SOUTH,East South Central,21,KY,Kentucky,101555,4232.7452355
SOUTH,East South Central,21,KY,Kentucky,100275,4591.5146604
SOUTH,East South Central,21,KY,Kentucky,103132,3665.1722889
SOUTH,East South Central,21,KY,Kentucky,117581,5372.6156574
SOUTH,East South Central,21,KY,Kentucky,113644,3577.8583454
SOUTH,East South Central,21,KY,Kentucky,104174,6886.4488817
SOUTH,East South Central,21,KY,Kentucky,104193,3234.4550702
SOUTH,East South Central,21,KY,Kentucky,106882,7433.2473326
SOUTH,East South Central,21,KY,Kentucky,116414,2931.8952419
SOUTH,East South Central,21,KY,Kentucky,116805,2701.6411827
SOUTH,East South Central,21,KY,Kentucky,116688,3324.3208503
SOUTH,East South Central,21,KY,Kentucky,110341,4532.2085047
SOUTH,East South Central,21,KY,Kentucky,116445,1642.3965217
SOUTH,East South Central,21,KY,Kentucky,117950,4875.7342114
SOUTH,East South Central,21,KY,Kentucky,106036,4569.7076254
SOUTH,East South Central,21,KY,Kentucky,116362,3232.6509891
SOUTH,East South Central,21,KY,Kentucky,104435,5774.1204124
SOUTH,East South Central,21,KY,Kentucky,110789,3388.9727525
SOUTH,East South Central,21,KY,Kentucky,108830,4236.0963286
SOUTH,East South Central,21,KY,Kentucky,115476,5850.4578918
SOUTH,East South Central,21,KY,Kentucky,110974,3535.7258165
SOUTH,East South Central,21,KY,Kentucky,107258,4736.102988
SOUTH,East South Central,21,KY,Kentucky,114109,3346.6047416
SOUTH,East South Central,21,KY,Kentucky,117734,3647.4349473
SOUTH,East South Central,21,KY,Kentucky,112575,3232.6509891
SOUTH,East South Central,21,KY,Kentucky,108774,4174.4748375
SOUTH,East South Central,21,KY,Kentucky,114042,4230.695985
SOUTH,East South Central,21,KY,Kentucky,115721,6338.4940535
SOUTH,East South Central,21,KY,Kentucky,110361,4221.4860923
SOUTH,East South Central,21,KY,Kentucky,103429,4266.2658563
SOUTH,East South Central,21,KY,Kentucky,102322,4528.9698812
SOUTH,East South Central,21,KY,Kentucky,106900,4075.8056787
SOUTH,East South Central,21,KY,Kentucky,101988,2918.8773964
SOUTH,East South Central,21,KY,Kentucky,104423,6482.4512704
SOUTH,East South Central,21,KY,Kentucky,101854,4026.228898
SOUTH,East South Central,21,KY,Kentucky,105970,3083.1667568
SOUTH,East South Central,21,KY,Kentucky,106699,3232.6509891
SOUTH,East South Central,21,KY,Kentucky,101411,5527.033922
SOUTH,East South Central,21,KY,Kentucky,107965,4322.9169779
SOUTH,East South Central,21,KY,Kentucky,108427,4527.1254391
SOUTH,East South Central,21,KY,Kentucky,107298,2927.6456072
SOUTH,East South Central,21,KY,Kentucky,114901,4324.5155618
SOUTH,East South Central,21,KY,Kentucky,114991,3970.8311279
SOUTH,East South Central,21,KY,Kentucky,112733,3716.4951967
SOUTH,East South Central,21,KY,Kentucky,114931,3661.0616415
SOUTH,East South Central,21,KY,Kentucky,102872,4415.4790555
SOUTH,East South Central,21,KY,Kentucky,113441,3543.7375662
SOUTH,East South Central,21,KY,Kentucky,114735,4196.7186376
SOUTH,East South Central,21,KY,Kentucky,110300,3733.7465252
SOUTH,East South Central,21,KY,Kentucky,102771,4305.8859354
SOUTH,East South Central,21,KY,Kentucky,101970,3770.1531527
SOUTH,East South Central,21,KY,Kentucky,113210,1381.5204554
SOUTH,East South Central,21,KY,Kentucky,110471,4869.4508599
SOUTH,East South Central,21,KY,Kentucky,105762,4528.9698812
SOUTH,East South Central,21,KY,Kentucky,115811,3786.7489059
SOUTH,East South Central,21,KY,Kentucky,116269,9215.1468073
SOUTH,East South Central,21,KY,Kentucky,102804,5898.6626524
SOUTH,East South Central,21,KY,Kentucky,102405,4875.7342114
SOUTH,East South Central,21,KY,Kentucky,113861,4081.8774646
SOUTH,East South Central,21,KY,Kentucky,108809,3638.2777563
SOUTH,East South Central,21,KY,Kentucky,112339,4532.2085047
SOUTH,East South Central,21,KY,Kentucky,113593,5527.033922
SOUTH,East South Central,21,KY,Kentucky,106801,1516.3555887
SOUTH,East South Central,21,KY,Kentucky,107819,4912.4328987
SOUTH,East South Central,21,KY,Kentucky,113199,3914.868349
SOUTH,East South Central,21,KY,Kentucky,118111,4377.1455243
SOUTH,East South Central,21,KY,Kentucky,116448,1744.0987249
SOUTH,East South Central,21,KY,Kentucky,114143,4852.4171794
SOUTH,East South Central,21,KY,Kentucky,100282,6006.2960083
SOUTH,East South Central,21,KY,Kentucky,110148,3910.7525084
SOUTH,East South Central,21,KY,Kentucky,107303,3227.8752514
SOUTH,East South Central,21,KY,Kentucky,112266,3232.6509891
SOUTH,East South Central,21,KY,Kentucky,109115,4762.5190704
SOUTH,East South Central,21,KY,Kentucky,102236,4081.8774646
SOUTH,East South Central,21,KY,Kentucky,107242,3223.3352831
SOUTH,East South Central,21,KY,Kentucky,107068,4730.6796324
SOUTH,East South Central,21,KY,Kentucky,108247,4486.3928397
SOUTH,East South Central,21,KY,Kentucky,102531,3052.2363418
SOUTH,East South Central,21,KY,Kentucky,110031,2867.7247343
SOUTH,East South Central,21,KY,Kentucky,116691,4552.6478806
SOUTH,East South Central,21,KY,Kentucky,103531,4300.777648
SOUTH,East South Central,21,KY,Kentucky,102728,3842.4710675
SOUTH,East South Central,21,KY,Kentucky,111238,4474.6873574
SOUTH,East South Central,21,KY,Kentucky,114765,4809.4257427
SOUTH,East South Central,47,TN,Tennessee,110555,5699.1066999
SOUTH,East South Central,47,TN,Tennessee,118198,6169.6551468
SOUTH,East South Central,47,TN,Tennessee,112868,6536.7446901
SOUTH,East South Central,47,TN,Tennessee,115832,4179.3847811
SOUTH,East South Central,47,TN,Tennessee,116998,2341.9804138
SOUTH,East South Central,47,TN,Tennessee,110020,4846.4303776
SOUTH,East South Central,47,TN,Tennessee,100982,5798.2442997
SOUTH,East South Central,47,TN,Tennessee,112767,4832.1334079
SOUTH,East South Central,47,TN,Tennessee,113808,5818.0672404
SOUTH,East South Central,47,TN,Tennessee,118208,4868.343023
SOUTH,East South Central,47,TN,Tennessee,117979,4848.4163792
SOUTH,East South Central,47,TN,Tennessee,101948,3599.4128194
SOUTH,East South Central,47,TN,Tennessee,101681,5363.6096296
SOUTH,East South Central,47,TN,Tennessee,107838,7395.8862981
SOUTH,East South Central,47,TN,Tennessee,114800,4286.0497732
SOUTH,East South Central,47,TN,Tennessee,109191,6359.502604
SOUTH,East South Central,47,TN,Tennessee,108249,5301.8850355
SOUTH,East South Central,47,TN,Tennessee,106564,4819.490481
SOUTH,East South Central,47,TN,Tennessee,105824,5393.5616505
SOUTH,East South Central,47,TN,Tennessee,100187,5576.8820588
SOUTH,East South Central,47,TN,Tennessee,105845,6076.8965285
SOUTH,East South Central,47,TN,Tennessee,117310,8886.4938618
SOUTH,East South Central,47,TN,Tennessee,111431,5386.767246
SOUTH,East South Central,47,TN,Tennessee,115537,7016.7329615
SOUTH,East South Central,47,TN,Tennessee,109085,4286.0497732
SOUTH,East South Central,47,TN,Tennessee,113578,1908.8453791
SOUTH,East South Central,47,TN,Tennessee,109103,4916.7563452
SOUTH,East South Central,47,TN,Tennessee,110752,5767.3376658
SOUTH,East South Central,47,TN,Tennessee,109916,6780.5795488
SOUTH,East South Central,47,TN,Tennessee,117347,5773.3177508
SOUTH,East South Central,47,TN,Tennessee,112955,4484.6351777
SOUTH,East South Central,47,TN,Tennessee,112137,7702.991877
SOUTH,East South Central,47,TN,Tennessee,102759,4668.4809563
SOUTH,East South Central,47,TN,Tennessee,110367,4539.5844398
SOUTH,East South Central,47,TN,Tennessee,103851,4286.0497732
SOUTH,East South Central,47,TN,Tennessee,112910,4574.8769496
SOUTH,East South Central,47,TN,Tennessee,108239,4475.2060647
SOUTH,East South Central,47,TN,Tennessee,112603,5164.588419
SOUTH,East South Central,47,TN,Tennessee,103791,5679.5352501
SOUTH,East South Central,47,TN,Tennessee,113780,5860.6342503
SOUTH,East South Central,47,TN,Tennessee,107957,4162.2802595
SOUTH,East South Central,47,TN,Tennessee,104137,6191.675828
SOUTH,East South Central,47,TN,Tennessee,105835,4869.3496265
SOUTH,East South Central,47,TN,Tennessee,116493,3796.7804217
SOUTH,East South Central,47,TN,Tennessee,102417,5798.2442997
SOUTH,East South Central,47,TN,Tennessee,114094,6769.4754584
SOUTH,East South Central,47,TN,Tennessee,108467,5193.8541167
SOUTH,East South Central,47,TN,Tennessee,116313,3368.8819332
SOUTH,East South Central,47,TN,Tennessee,104214,6133.8815224
SOUTH,East South Central,47,TN,Tennessee,111507,5234.6774519
SOUTH,East South Central,47,TN,Tennessee,103286,4021.3731141
SOUTH,East South Central,47,TN,Tennessee,110523,4795.603846
SOUTH,East South Central,47,TN,Tennessee,115344,7154.904369
SOUTH,East South Central,47,TN,Tennessee,113641,3510.3813884
SOUTH,East South Central,47,TN,Tennessee,114080,4986.8358827
SOUTH,East South Central,47,TN,Tennessee,118150,7349.162663
SOUTH,East South Central,47,TN,Tennessee,110636,4044.4011089
SOUTH,East South Central,47,TN,Tennessee,107353,3599.4128194
SOUTH,East South Central,47,TN,Tennessee,116985,9905.4209992
SOUTH,East South Central,47,TN,Tennessee,107394,6059.2557797
SOUTH,East South Central,47,TN,Tennessee,111992,5773.3177508
SOUTH,East South Central,47,TN,Tennessee,106911,6457.4196965
SOUTH,East South Central,47,TN,Tennessee,110392,3594.1659215
SOUTH,East South Central,47,TN,Tennessee,102399,4832.1334079
SOUTH,East South Central,47,TN,Tennessee,108792,5239.16634
SOUTH,East South Central,47,TN,Tennessee,113032,3607.011016
SOUTH,East South Central,47,TN,Tennessee,115048,5766.4826314
SOUTH,East South Central,47,TN,Tennessee,111144,4581.1954554
SOUTH,East South Central,47,TN,Tennessee,114951,4826.1131917
SOUTH,East South Central,47,TN,Tennessee,113838,6682.1536476
SOUTH,East South Central,47,TN,Tennessee,106053,5580.9976321
SOUTH,East South Central,47,TN,Tennessee,113471,4805.3658171
SOUTH,East South Central,47,TN,Tennessee,105629,4826.1131917
SOUTH,East South Central,47,TN,Tennessee,103291,4835.8338212
SOUTH,East South Central,47,TN,Tennessee,100974,5464.1840551
SOUTH,East South Central,47,TN,Tennessee,113099,4637.7200546
SOUTH,East South Central,47,TN,Tennessee,110069,6701.4073956
SOUTH,East South Central,47,TN,Tennessee,111080,3904.3818159
SOUTH,East South Central,47,TN,Tennessee,109518,7123.1464106
SOUTH,East South Central,47,TN,Tennessee,101242,6172.9225108
SOUTH,East South Central,47,TN,Tennessee,103908,4565.5329881
SOUTH,East South Central,47,TN,Tennessee,109065,5136.3520263
SOUTH,East South Central,47,TN,Tennessee,101040,7183.3514532
SOUTH,East South Central,47,TN,Tennessee,103349,5701.8200029
SOUTH,East South Central,47,TN,Tennessee,116619,4278.9495902
SOUTH,East South Central,47,TN,Tennessee,116798,4539.5844398
SOUTH,East South Central,47,TN,Tennessee,112770,5240.385088
SOUTH,East South Central,47,TN,Tennessee,113575,4842.6762647
SOUTH,East South Central,47,TN,Tennessee,110850,3900.6430517
SOUTH,East South Central,47,TN,Tennessee,101367,10505.722568
SOUTH,East South Central,47,TN,Tennessee,106376,1805.5008605
SOUTH,East South Central,47,TN,Tennessee,118363,6327.8887851
SOUTH,East South Central,47,TN,Tennessee,104399,5303.8229555
SOUTH,East South Central,47,TN,Tennessee,115820,3693.7522995
SOUTH,East South Central,47,TN,Tennessee,110550,6240.0598223
SOUTH,East South Central,47,TN,Tennessee,113974,3693.7522995
SOUTH,East South Central,47,TN,Tennessee,111016,7112.5660204
SOUTH,East South Central,47,TN,Tennessee,114528,5673.5687727
SOUTH,East South Central,47,TN,Tennessee,115017,4826.1131917
SOUTH,East South Central,47,TN,Tennessee,110158,6973.3338096
SOUTH,East South Central,47,TN,Tennessee,107823,4414.3252374
SOUTH,East South Central,47,TN,Tennessee,103122,6637.6316534
SOUTH,East South Central,47,TN,Tennessee,115577,4975.6820001
SOUTH,East South Central,47,TN,Tennessee,102990,4580.3599378
SOUTH,East South Central,47,TN,Tennessee,116902,5773.3177508
SOUTH,East South Central,47,TN,Tennessee,103083,7991.2965779
SOUTH,East South Central,47,TN,Tennessee,116683,4812.9768324
SOUTH,East South Central,47,TN,Tennessee,112419,4595.2374282
SOUTH,East South Central,47,TN,Tennessee,107087,6237.0453157
SOUTH,East South Central,47,TN,Tennessee,112441,7171.4671454
SOUTH,East South Central,47,TN,Tennessee,114188,5691.4431166
SOUTH,East South Central,47,TN,Tennessee,107246,6187.2794211
SOUTH,East South Central,47,TN,Tennessee,101588,5474.6521986
SOUTH,East South Central,47,TN,Tennessee,111736,5766.4826314
SOUTH,East South Central,47,TN,Tennessee,113193,5247.4339134
SOUTH,East South Central,47,TN,Tennessee,105637,5731.0800745
SOUTH,East South Central,47,TN,Tennessee,105308,5798.2442997
SOUTH,East South Central,47,TN,Tennessee,101941,5495.6985109
SOUTH,East South Central,47,TN,Tennessee,102132,3940.7286221
SOUTH,East South Central,47,TN,Tennessee,103837,4975.6820001
SOUTH,East South Central,47,TN,Tennessee,117064,3582.7168979
SOUTH,East South Central,47,TN,Tennessee,113266,1811.3825593
SOUTH,East South Central,47,TN,Tennessee,107231,3692.5039017
SOUTH,East South Central,47,TN,Tennessee,111438,6262.60161
SOUTH,East South Central,47,TN,Tennessee,118400,4595.2374282
SOUTH,East South Central,47,TN,Tennessee,114119,5351.3177421
SOUTH,East South Central,47,TN,Tennessee,111189,5285.7607273
SOUTH,East South Central,47,TN,Tennessee,116735,6687.2527156
SOUTH,East South Central,47,TN,Tennessee,112881,5851.2961141
SOUTH,East South Central,47,TN,Tennessee,103666,5808.5442739
SOUTH,East South Central,47,TN,Tennessee,117253,6457.8905818
SOUTH,East South Central,47,TN,Tennessee,109151,5470.0243059
SOUTH,East South Central,47,TN,Tennessee,108049,6057.142044
SOUTH,East South Central,47,TN,Tennessee,103828,7910.0617909
SOUTH,East South Central,47,TN,Tennessee,107581,3693.7522995
SOUTH,East South Central,47,TN,Tennessee,116551,5316.8592051
SOUTH,East South Central,47,TN,Tennessee,101884,5537.2136908
SOUTH,East South Central,47,TN,Tennessee,112142,4721.7868934
SOUTH,East South Central,47,TN,Tennessee,114712,3796.7804217
SOUTH,East South Central,47,TN,Tennessee,118374,6780.5795488
SOUTH,East South Central,47,TN,Tennessee,100087,5538.0333117
SOUTH,East South Central,47,TN,Tennessee,103672,4966.1778876
SOUTH,East South Central,47,TN,Tennessee,113331,5331.0877098
SOUTH,East South Central,47,TN,Tennessee,101439,2200.2452766
SOUTH,East South Central,47,TN,Tennessee,103025,5792.0465148
SOUTH,East South Central,47,TN,Tennessee,111039,6052.510417
SOUTH,East South Central,47,TN,Tennessee,115263,6482.6723588
SOUTH,East South Central,47,TN,Tennessee,104404,4217.0181276
SOUTH,East South Central,47,TN,Tennessee,117210,6377.2506749
SOUTH,East South Central,47,TN,Tennessee,108044,5691.4431166
SOUTH,East South Central,47,TN,Tennessee,105142,4910.4972035
SOUTH,East South Central,47,TN,Tennessee,117941,5922.6825963
SOUTH,East South Central,47,TN,Tennessee,112063,1683.651062
SOUTH,East South Central,47,TN,Tennessee,100204,7062.4070072
SOUTH,East South Central,47,TN,Tennessee,107223,5461.8852824
SOUTH,East South Central,47,TN,Tennessee,105199,5699.7564793
SOUTH,East South Central,47,TN,Tennessee,106156,4955.0998557
SOUTH,East South Central,47,TN,Tennessee,102323,3796.7804217
SOUTH,East South Central,47,TN,Tennessee,112143,4819.8025397
SOUTH,East South Central,47,TN,Tennessee,109574,5495.6985109
SOUTH,East South Central,47,TN,Tennessee,114602,6174.401894
SOUTH,East South Central,47,TN,Tennessee,108761,7048.3047797
SOUTH,East South Central,47,TN,Tennessee,117548,4931.3921754
SOUTH,East South Central,47,TN,Tennessee,110845,7302.0165019
SOUTH,East South Central,47,TN,Tennessee,103919,6797.4233585
SOUTH,East South Central,47,TN,Tennessee,106048,5563.0729698
SOUTH,East South Central,47,TN,Tennessee,114799,4891.6716669
SOUTH,East South Central,47,TN,Tennessee,112822,7769.7753523
SOUTH,East South Central,47,TN,Tennessee,100783,5329.684969
SOUTH,East South Central,47,TN,Tennessee,105832,5614.1876677
SOUTH,East South Central,47,TN,Tennessee,109857,6729.3562085
SOUTH,East South Central,47,TN,Tennessee,108718,5470.9621084
SOUTH,East South Central,47,TN,Tennessee,108808,5512.4960845
SOUTH,East South Central,47,TN,Tennessee,104883,3765.227417
SOUTH,East South Central,47,TN,Tennessee,111532,6876.99995
SOUTH,East South Central,47,TN,Tennessee,100996,6303.6493194
SOUTH,East South Central,47,TN,Tennessee,113680,6383.3687581
SOUTH,East South Central,47,TN,Tennessee,100858,5077.3888279
SOUTH,East South Central,47,TN,Tennessee,108909,3866.5426492
SOUTH,East South Central,47,TN,Tennessee,104057,5027.2305553
SOUTH,East South Central,47,TN,Tennessee,108154,5847.7386805
SOUTH,East South Central,47,TN,Tennessee,110010,5798.2442997
SOUTH,East South Central,47,TN,Tennessee,100090,4339.9495682
SOUTH,East South Central,47,TN,Tennessee,103826,4657.8689287
SOUTH,East South Central,47,TN,Tennessee,100608,5026.4855128
SOUTH,East South Central,47,TN,Tennessee,110986,3587.3245144
SOUTH,East South Central,47,TN,Tennessee,118212,6183.6467734
SOUTH,East South Central,47,TN,Tennessee,115011,5691.4431166
SOUTH,East South Central,47,TN,Tennessee,112610,5458.7981678
SOUTH,East South Central,47,TN,Tennessee,104020,3487.4571485
SOUTH,East South Central,47,TN,Tennessee,113245,2136.6854383
SOUTH,East South Central,47,TN,Tennessee,115669,6791.0287797
SOUTH,East South Central,47,TN,Tennessee,106134,6482.6723588
SOUTH,East South Central,47,TN,Tennessee,100499,4097.5644598
SOUTH,East South Central,47,TN,Tennessee,107852,3582.7168979
SOUTH,East South Central,47,TN,Tennessee,112829,5164.3261644
SOUTH,East South Central,47,TN,Tennessee,107188,4835.8338212
SOUTH,East South Central,47,TN,Tennessee,108480,6222.0800724
SOUTH,East South Central,47,TN,Tennessee,106090,3495.1873549
SOUTH,East South Central,47,TN,Tennessee,103041,5938.8741398
SOUTH,East South Central,47,TN,Tennessee,105761,3680.5332967
SOUTH,East South Central,47,TN,Tennessee,111985,6791.0287797
SOUTH,East South Central,47,TN,Tennessee,102192,6243.7132114
SOUTH,East South Central,47,TN,Tennessee,113453,7214.6573781
SOUTH,East South Central,47,TN,Tennessee,111246,5660.7965529
SOUTH,East South Central,47,TN,Tennessee,101157,5436.5053748
SOUTH,East South Central,47,TN,Tennessee,110082,5886.8300703
SOUTH,East South Central,47,TN,Tennessee,101480,5883.924816
SOUTH,East South Central,47,TN,Tennessee,114941,6128.2741564
SOUTH,East South Central,47,TN,Tennessee,114926,5108.8092186
SOUTH,East South Central,47,TN,Tennessee,113663,5773.3177508
SOUTH,East South Central,47,TN,Tennessee,114738,6552.6783977
SOUTH,East South Central,47,TN,Tennessee,111265,5616.8696474
SOUTH,East South Central,47,TN,Tennessee,102823,6534.8657421
SOUTH,East South Central,47,TN,Tennessee,105585,5685.5600275
SOUTH,East South Central,47,TN,Tennessee,104087,1899.604591
SOUTH,East South Central,47,TN,Tennessee,111624,4539.5844398
SOUTH,East South Central,47,TN,Tennessee,118206,4825.203113
SOUTH,East South Central,47,TN,Tennessee,104882,4270.8400981
SOUTH,East South Central,47,TN,Tennessee,103832,3518.5411741
SOUTH,East South Central,47,TN,Tennessee,111193,4891.6716669
SOUTH,East South Central,47,TN,Tennessee,107515,5551.5313029
SOUTH,East South Central,47,TN,Tennessee,101333,9252.2217268
SOUTH,East South Central,47,TN,Tennessee,109726,2840.3488961
SOUTH,East South Central,47,TN,Tennessee,118248,5909.009038
SOUTH,East South Central,47,TN,Tennessee,109614,5860.6342503
SOUTH,East South Central,47,TN,Tennessee,107816,3693.7522995
SOUTH,East South Central,47,TN,Tennessee,111104,1813.0890013
SOUTH,East South Central,47,TN,Tennessee,102076,2167.4317097
SOUTH,East South Central,47,TN,Tennessee,103234,5527.7325783
SOUTH,East South Central,47,TN,Tennessee,114549,7793.5529566
SOUTH,East South Central,47,TN,Tennessee,109013,6966.3554453
SOUTH,East South Central,47,TN,Tennessee,116903,4862.2515299
SOUTH,East South Central,47,TN,Tennessee,101419,5691.4431166
SOUTH,East South Central,47,TN,Tennessee,111078,5508.0907327
SOUTH,East South Central,47,TN,Tennessee,107497,3833.2273618
SOUTH,East South Central,47,TN,Tennessee,113566,5105.1568162
SOUTH,East South Central,47,TN,Tennessee,115638,9163.7398318
SOUTH,East South Central,47,TN,Tennessee,105692,5545.3302103
SOUTH,East South Central,47,TN,Tennessee,111051,4979.0070189
SOUTH,East South Central,47,TN,Tennessee,116443,6649.3228756
SOUTH,East South Central,47,TN,Tennessee,110345,5446.5087689
SOUTH,East South Central,47,TN,Tennessee,107492,8498.8247178
SOUTH,East South Central,47,TN,Tennessee,103967,4338.594556
SOUTH,East South Central,47,TN,Tennessee,100144,6031.9754225
SOUTH,East South Central,47,TN,Tennessee,100261,5041.4171691
SOUTH,East South Central,47,TN,Tennessee,105833,5877.4590185
SOUTH,East South Central,47,TN,Tennessee,103938,5243.5902516
SOUTH,East South Central,47,TN,Tennessee,116819,7363.6716864
SOUTH,East South Central,47,TN,Tennessee,109612,5065.764434
SOUTH,East South Central,47,TN,Tennessee,111247,3807.3096322
SOUTH,East South Central,47,TN,Tennessee,103585,5283.8194888
SOUTH,East South Central,47,TN,Tennessee,106762,7308.4926488
SOUTH,East South Central,47,TN,Tennessee,106927,6761.834268
SOUTH,East South Central,47,TN,Tennessee,102782,1823.8819284
SOUTH,East South Central,47,TN,Tennessee,109326,9905.4209992
SOUTH,East South Central,47,TN,Tennessee,104787,5546.916225
SOUTH,East South Central,47,TN,Tennessee,117876,5531.4900244
SOUTH,East South Central,47,TN,Tennessee,101304,6545.7291969
SOUTH,East South Central,47,TN,Tennessee,114630,6067.8799838
SOUTH,East South Central,47,TN,Tennessee,101173,4847.1298207
SOUTH,East South Central,47,TN,Tennessee,104959,4225.2669145
SOUTH,East South Central,47,TN,Tennessee,116517,4489.83085
SOUTH,East South Central,47,TN,Tennessee,112354,7273.7392157
SOUTH,East South Central,47,TN,Tennessee,108464,6151.5660589
SOUTH,East South Central,47,TN,Tennessee,105185,4286.0497732
SOUTH,East South Central,47,TN,Tennessee,115021,4071.293505
SOUTH,East South Central,47,TN,Tennessee,114328,4859.4798261
SOUTH,East South Central,47,TN,Tennessee,107153,4632.5749512
SOUTH,East South Central,47,TN,Tennessee,116942,5938.8741398
SOUTH,East South Central,47,TN,Tennessee,103514,5685.5600275
SOUTH,East South Central,47,TN,Tennessee,116644,4906.7964273
SOUTH,East South Central,47,TN,Tennessee,103778,5141.7516139
SOUTH,East South Central,47,TN,Tennessee,107676,5052.2491533
SOUTH,East South Central,47,TN,Tennessee,112065,4753.928042
SOUTH,East South Central,47,TN,Tennessee,107256,3632.7701964
SOUTH,East South Central,47,TN,Tennessee,115005,5685.5600275
SOUTH,East South Central,47,TN,Tennessee,110479,4545.7252971
SOUTH,East South Central,47,TN,Tennessee,105899,4280.91406
SOUTH,East South Central,47,TN,Tennessee,114848,4146.5188733
SOUTH,East South Central,47,TN,Tennessee,107425,3833.2273618
SOUTH,East South Central,47,TN,Tennessee,107789,4975.6820001
SOUTH,East South Central,47,TN,Tennessee,114012,6578.5988749
SOUTH,East South Central,47,TN,Tennessee,116372,6445.2881376
SOUTH,East South Central,47,TN,Tennessee,109687,4553.7029897
SOUTH,East South Central,47,TN,Tennessee,109689,5773.3177508
SOUTH,East South Central,47,TN,Tennessee,112737,5019.9139354
SOUTH,East South Central,47,TN,Tennessee,103989,4722.9759803
SOUTH,East South Central,47,TN,Tennessee,114666,4279.1607145
SOUTH,East South Central,47,TN,Tennessee,111158,5710.988226
SOUTH,East South Central,47,TN,Tennessee,100582,1879.5426844
SOUTH,East South Central,47,TN,Tennessee,117464,4286.0497732
SOUTH,East South Central,47,TN,Tennessee,109003,5116.3519038
SOUTH,East South Central,47,TN,Tennessee,113208,6813.7062767
SOUTH,East South Central,47,TN,Tennessee,111619,3711.4475084
SOUTH,East South Central,47,TN,Tennessee,106867,5771.2446746
SOUTH,East South Central,47,TN,Tennessee,101038,6060.1027984
SOUTH,East South Central,47,TN,Tennessee,109698,4044.4011089
SOUTH,East South Central,47,TN,Tennessee,115444,7017.3692472
SOUTH,East South Central,47,TN,Tennessee,109353,3582.1795371
SOUTH,East South Central,47,TN,Tennessee,118267,6578.5988749
SOUTH,East South Central,47,TN,Tennessee,100469,8128.9771251
SOUTH,East South Central,47,TN,Tennessee,103885,4162.2802595
SOUTH,East South Central,47,TN,Tennessee,116520,2044.5569311
SOUTH,East South Central,47,TN,Tennessee,100102,4632.5749512
SOUTH,East South Central,47,TN,Tennessee,109061,6739.8003032
SOUTH,East South Central,47,TN,Tennessee,103538,7211.6601301
SOUTH,East South Central,47,TN,Tennessee,113355,3796.7804217
SOUTH,East South Central,47,TN,Tennessee,113810,7048.3047797
SOUTH,East South Central,47,TN,Tennessee,111642,4773.0926318
SOUTH,East South Central,47,TN,Tennessee,115120,5829.5808084
SOUTH,East South Central,47,TN,Tennessee,115410,8316.4767501
SOUTH,East South Central,47,TN,Tennessee,112196,4962.7329047
SOUTH,East South Central,47,TN,Tennessee,109092,4097.5644598
SOUTH,East South Central,47,TN,Tennessee,115961,4796.929886
SOUTH,East South Central,47,TN,Tennessee,106558,4545.7252971
SOUTH,East South Central,47,TN,Tennessee,109066,7304.8285987
SOUTH,East South Central,47,TN,Tennessee,110032,1898.5409114
SOUTH,East South Central,47,TN,Tennessee,117261,3981.886816
SOUTH,East South Central,47,TN,Tennessee,116259,6040.6511787
SOUTH,East South Central,47,TN,Tennessee,118282,6763.1703824
SOUTH,East South Central,47,TN,Tennessee,111300,3505.4044342
SOUTH,East South Central,47,TN,Tennessee,104066,4634.5235912
SOUTH,East South Central,47,TN,Tennessee,102401,5099.0501453
SOUTH,East South Central,47,TN,Tennessee,101805,5359.4718019
SOUTH,East South Central,47,TN,Tennessee,102383,4539.5844398
SOUTH,East South Central,47,TN,Tennessee,108435,3636.1798152
SOUTH,East South Central,47,TN,Tennessee,118370,3833.2273618
SOUTH,East South Central,47,TN,Tennessee,116254,5495.6985109
SOUTH,East South Central,47,TN,Tennessee,107086,3989.6588457
SOUTH,East South Central,47,TN,Tennessee,100177,3922.651463
SOUTH,East South Central,47,TN,Tennessee,113041,5299.2886666
SOUTH,East South Central,47,TN,Tennessee,104368,4975.6820001
SOUTH,East South Central,47,TN,Tennessee,106653,5929.8435784
SOUTH,East South Central,47,TN,Tennessee,101834,4539.5844398
SOUTH,East South Central,47,TN,Tennessee,116992,5346.9806792
SOUTH,East South Central,47,TN,Tennessee,111914,4021.3731141
SOUTH,East South Central,47,TN,Tennessee,115724,3594.1659215
