"TYPETHERM","HEATCNTL","TEMPHOME","TEMPGONE","TEMPNITE","COOLCNTL","TEMPHOMEAC","TEMPGONEAC","TEMPNITEAC","ZHEATCNTL","ZTEMPGONE","ZTEMPGONEAC","ZTEMPHOME","ZTEMPHOMEAC","ZTEMPNITE","ZTEMPNITEAC","ZTYPETHERM","DOEID","NWEIGHT"
1,2,68,65,68,1,78,78,78,0,0,0,0,0,0,0,0,108850,4653.0176211
1,1,68,65,68,4,78,78,78,0,0,0,0,0,0,0,0,111720,2279.7851469
2,2,72,65,69,2,78,85,72,0,0,0,0,0,0,0,0,109254,10074.657271
2,3,70,65,55,3,78,85,68,0,0,0,0,0,0,0,0,107635,6146.4287645
2,3,68,65,68,3,78,85,78,0,0,0,0,0,0,0,0,115340,5655.4529844
2,2,70,65,66,3,78,79,74,0,0,0,0,0,0,0,0,113968,2879.6196115
1,1,65,65,65,2,78,78,78,0,0,0,0,0,0,0,0,105159,13039.487448
1,4,69,65,67,2,78,82,78,0,0,0,0,0,0,0,0,113381,7176.0753261
3,3,70,65,65,5,78,85,79,0,0,1,0,1,0,1,0,102679,8307.0848571
1,1,70,65,73,1,78,80,75,0,0,0,0,0,0,0,0,117235,4560.5357167
1,2,69,65,65,2,78,82,79,0,0,0,0,0,0,0,0,100758,7127.3762918
1,2,70,65,62,2,78,82,75,0,0,0,0,0,0,0,0,113819,5343.3284151
1,4,72,65,70,4,78,84,72,0,1,1,1,0,0,1,0,111620,9739.8302886
2,3,66,65,60,3,78,78,68,0,0,0,0,0,0,0,0,110470,1620.2724808
2,1,65,65,65,4,78,80,78,0,0,0,0,0,0,0,0,113747,3314.8301289
2,4,76,65,70,2,78,80,75,0,0,0,0,0,0,0,0,114180,8885.383052
1,2,70,65,64,2,78,80,76,0,0,0,0,0,0,0,0,112569,4693.5537469
3,3,69,65,61,3,78,80,80,0,0,0,0,0,0,0,0,107289,4926.4284564
3,3,65,65,65,3,78,78,78,0,0,0,0,0,0,0,0,116877,7433.0767322
2,2,70,65,65,1,78,80,78,1,0,0,0,0,0,0,0,114609,5894.8512544
1,2,68,65,64,2,78,78,65,0,0,0,0,0,0,0,0,118238,776.71982087
2,1,70,65,68,2,78,78,75,0,0,0,0,0,0,0,0,108300,10659.804522
3,3,68,65,65,3,78,80,75,0,0,0,0,0,0,0,0,116238,2230.328483
2,1,65,65,65,3,78,78,78,0,0,0,0,0,0,0,0,109759,13288.139857
2,3,69,65,65,3,78,78,78,0,0,0,0,0,0,0,0,115610,1995.7170866
2,3,70,65,65,3,78,78,75,0,0,0,0,0,0,0,0,112468,2460.9567534
1,1,78,65,78,1,78,78,78,0,1,0,0,0,0,0,0,103219,9657.1442165
2,3,68,65,59,4,78,85,80,0,0,0,0,0,0,0,0,102351,5488.0225267
1,2,75,65,70,5,78,75,75,0,0,0,0,0,0,0,0,118417,1583.8585092
2,4,65,65,65,3,78,82,78,0,0,0,0,0,0,0,0,102367,4336.4054012
3,3,65,65,68,3,78,78,72,0,0,0,0,0,0,0,0,118334,4312.1226319
3,4,70,65,70,4,78,80,78,0,0,0,0,0,0,0,0,104523,2830.2691968
2,4,72,65,68,4,78,85,78,0,0,0,0,0,0,0,0,117244,7175.2771716
2,2,75,65,65,2,78,80,76,0,0,0,0,0,0,0,0,100647,4491.9016889
2,4,65,65,60,4,78,80,78,0,0,0,0,0,0,0,0,111169,10303.076024
1,2,69,65,69,2,78,80,78,0,0,0,0,0,0,0,0,102455,9447.8546251
0,2,70,65,72,2,78,85,78,0,0,0,0,0,0,0,0,103306,12382.938746
3,1,69,65,69,1,78,82,78,0,0,0,0,0,0,0,0,103730,7871.792624
2,4,65,65,65,4,78,78,73,0,0,0,0,0,0,0,0,106725,8659.2673395
3,4,70,65,68,4,78,85,76,0,0,0,0,0,0,0,0,105860,9324.1840935
2,1,68,65,65,1,78,80,78,0,0,0,0,0,0,0,0,117727,4484.3699456
3,3,68,65,66,3,78,80,78,0,0,0,0,0,0,0,0,102698,8802.3912423
2,3,70,65,70,3,79,85,79,0,0,0,0,0,0,0,0,105948,5148.9781325
1,2,68,65,66,2,79,80,76,0,0,0,0,0,0,0,0,105982,4191.7432474
1,1,68,65,68,4,79,79,75,0,0,0,0,0,0,0,0,107304,8501.8624551
1,4,71,65,65,4,79,89,89,0,0,0,0,0,0,0,0,109562,7445.4885465
2,1,75,65,70,1,79,79,79,0,1,0,1,0,0,0,0,116102,6594.9488405
2,3,68,65,60,4,79,85,78,0,0,1,0,1,0,1,0,114940,997.68076629
1,2,68,65,64,1,79,79,79,0,0,0,0,0,0,0,0,109889,2209.3840524
1,1,67,65,67,1,79,82,79,0,0,0,0,0,0,0,0,109570,12304.602003
2,3,68,65,62,3,79,74,68,0,0,0,0,0,0,0,0,104161,2447.9402362
3,4,75,65,65,4,79,80,74,0,0,0,0,0,0,0,0,107198,8758.3849931
2,2,68,65,66,2,79,82,76,0,0,0,0,0,0,0,0,105387,8500.9804972
2,1,67,65,60,1,80,85,75,0,0,0,0,0,0,0,0,111313,4792.8393913
2,3,65,65,65,4,80,80,80,0,0,0,0,0,0,0,0,103824,9471.5126696
2,1,68,65,65,1,80,81,80,0,0,0,0,0,0,0,0,117787,10785.209028
1,4,65,65,68,4,80,88,78,0,0,0,0,0,0,0,0,103855,11872.420247
2,4,65,65,65,3,80,82,78,0,0,0,0,0,0,0,0,117966,4155.402371
1,2,72,65,69,2,80,80,80,0,0,0,0,0,0,0,0,118389,1980.3138363
1,1,65,65,65,4,80,80,70,0,0,0,0,0,0,0,0,111876,5628.1928373
1,4,70,65,65,4,80,80,76,0,0,0,0,0,0,0,0,114361,17492.955633
2,2,65,65,63,2,80,84,78,0,0,0,0,0,0,0,0,116859,5623.5833147
2,2,68,65,70,2,80,74,69,1,0,0,0,0,0,0,1,107275,6173.964265
0,4,65,65,65,4,80,80,80,0,0,0,0,0,0,0,0,106311,6590.1559112
3,3,70,65,70,3,80,85,80,0,0,0,0,0,0,0,0,102939,4027.4817213
2,3,65,65,68,5,80,80,72,0,0,0,0,0,0,0,0,111382,1807.220292
3,3,70,65,65,4,80,85,85,0,0,0,0,0,0,0,0,103701,10873.633803
0,4,60,65,55,4,80,80,65,0,0,0,0,0,0,0,0,112672,7538.3310113
0,2,65,65,65,1,80,80,80,0,0,0,0,0,0,0,0,109887,16992.755554
3,3,72,65,65,3,80,85,85,0,0,0,0,0,0,0,0,100276,10498.733559
2,4,74,65,74,4,80,80,70,0,0,0,0,0,0,0,0,102556,12282.863623
1,2,70,65,65,1,80,80,80,0,0,0,0,0,0,0,0,104124,3986.7593884
2,1,65,65,60,3,80,85,75,0,0,0,0,0,0,0,0,104134,6564.4122256
0,4,70,65,65,4,80,75,70,0,0,0,0,0,0,0,0,101527,18193.585674
0,5,70,65,65,5,80,75,70,0,0,0,0,0,0,0,0,112904,10913.516379
1,2,65,65,65,2,80,80,80,0,0,0,0,0,0,0,0,114736,7002.9371169
0,5,69,65,67,4,80,80,85,0,0,0,0,0,0,0,0,103858,1139.6257673
1,2,72,65,75,2,80,80,70,0,0,0,0,0,0,0,0,117454,13583.885737
2,3,70,65,68,3,80,85,75,0,0,0,0,0,0,0,0,108171,10573.834803
2,3,68,65,65,3,80,80,75,0,0,0,0,0,0,0,0,112303,5023.7456179
3,2,69,65,62,4,80,80,70,0,0,0,0,0,0,0,0,104429,7292.7339697
2,3,74,65,72,3,80,65,60,0,0,0,0,1,0,0,0,118126,8664.5683133
3,3,68,65,69,5,80,80,72,0,0,0,0,0,0,0,0,101692,4572.8306138
2,1,68,65,66,1,80,85,75,0,0,0,0,0,0,0,0,107511,7825.1344032
2,1,69,65,65,3,80,85,80,0,0,0,0,0,0,0,0,116047,4356.4283407
0,4,70,65,54,4,80,78,75,0,0,0,0,0,0,0,0,102715,7042.6412464
2,3,68,65,68,3,80,90,75,0,0,0,0,0,0,0,0,101337,8299.0707726
3,3,68,65,65,3,80,85,75,0,0,0,0,0,0,0,0,100466,9612.8614756
1,2,73,65,76,4,80,80,80,0,0,0,0,0,0,0,0,108931,2138.2635518
2,3,70,65,62,3,80,80,70,0,0,0,0,0,0,0,0,102329,3107.1933872
2,1,72,65,70,4,80,80,78,0,0,0,0,0,0,0,0,106950,6894.61816
1,4,70,65,70,4,80,80,68,0,0,0,0,0,0,0,0,109295,1949.5927449
1,1,65,65,65,5,80,80,80,0,0,0,0,0,0,0,0,118469,3345.7548218
2,2,78,65,78,2,80,82,80,0,0,0,0,0,0,0,0,110056,8475.4685997
2,1,70,65,70,4,80,80,75,0,0,0,0,0,0,0,0,111495,7601.3569401
2,2,68,65,65,4,80,80,74,0,0,0,0,0,0,0,0,113708,6899.3695626
0,5,65,65,65,5,80,80,65,0,0,0,0,0,0,0,0,107692,13869.115883
2,3,72,65,65,3,80,85,68,0,0,0,0,0,0,0,0,113767,5372.8745648
1,2,72,65,68,2,80,85,82,0,0,0,0,0,0,0,0,108408,7374.0992251
1,1,65,65,65,4,80,80,80,0,0,0,0,0,0,0,0,113428,8930.1700779
1,2,70,65,67,1,80,85,80,1,0,0,0,0,0,0,0,103955,10505.311346
2,3,67,65,60,4,80,80,70,0,0,0,0,0,0,0,0,102931,8039.4590718
2,3,68,65,66,3,80,83,81,0,0,0,0,0,0,0,0,107191,8021.1521551
2,1,65,65,65,1,80,80,70,0,0,0,0,0,0,0,0,111017,6833.8504948
0,4,72,65,65,5,80,85,75,1,1,0,1,0,1,0,0,108908,13322.365841
2,1,65,65,65,4,80,75,72,0,0,0,0,0,0,0,0,111857,12219.285714
2,1,70,65,68,1,81,81,81,0,0,0,0,0,0,0,0,106041,5205.535684
2,4,67,65,64,2,81,84,82,0,0,0,0,0,0,0,0,115268,12409.726295
1,1,68,65,68,4,82,82,75,0,0,0,0,0,0,0,0,111442,5818.9414438
2,3,67,65,64,3,82,85,80,0,0,0,0,0,0,0,0,112483,6017.7205833
2,1,65,65,65,1,82,82,82,0,0,0,0,0,0,0,0,103245,7108.7803794
1,5,65,65,55,1,82,82,82,0,0,0,0,0,0,0,0,104232,10136.238794
2,2,74,65,65,1,82,85,82,1,0,0,0,0,0,0,0,101977,13288.139857
1,4,65,65,50,2,82,85,82,0,0,0,0,0,0,0,0,102310,4410.2539669
1,2,78,65,70,2,82,85,80,0,0,0,0,0,0,0,0,113620,4210.9914878
2,2,70,65,60,5,85,85,75,0,0,0,0,0,0,0,0,111774,5691.3692963
1,2,65,65,68,2,85,90,65,0,0,0,0,0,1,0,0,112927,7408.4312342
1,1,67,65,65,1,85,80,79,0,0,0,0,0,0,0,0,116825,10778.494889
0,1,65,65,55,2,85,70,90,0,1,0,0,0,1,0,0,106323,15023.383398
1,1,70,65,68,4,85,85,75,0,0,0,0,0,0,0,0,115329,13620.843745
2,3,75,65,75,1,85,85,85,0,0,0,0,0,0,0,0,100300,2039.8982333
1,2,75,65,75,2,85,85,80,0,0,0,0,0,0,0,0,110794,1408.4114139
1,2,76,65,69,1,85,85,85,0,1,0,0,0,0,0,0,114241,2804.6442663
1,2,72,65,72,2,86,90,86,0,0,0,0,0,0,0,0,101976,6427.7735865
1,2,67,65,67,2,90,90,90,0,0,0,0,0,0,0,0,111456,5141.2657401
1,1,70,65,75,4,90,85,85,0,0,0,0,0,0,0,0,115816,15182.447194
0,4,65,65,50,2,90,90,85,0,0,0,0,0,0,0,0,107340,8860.9870915
1,1,65,65,63,-2,-2,-2,-2,0,0,-2,0,-2,0,-2,0,101553,10415.554243
1,2,70,65,65,-2,-2,-2,-2,0,0,-2,0,-2,0,-2,0,102530,8971.3202548
2,3,72,65,65,-2,-2,-2,-2,0,0,-2,0,-2,0,-2,0,106425,1791.5135998
1,2,68,65,68,-2,-2,-2,-2,0,0,-2,0,-2,0,-2,0,116656,10058.33785
2,1,75,65,75,-2,-2,-2,-2,0,0,-2,0,-2,0,-2,0,114127,1043.8110955
1,2,72,65,72,-2,-2,-2,-2,0,0,-2,0,-2,0,-2,0,117689,7002.0824962
1,1,65,65,65,-2,-2,-2,-2,0,0,-2,0,-2,0,-2,0,107140,6091.686798
2,3,68,65,65,-2,-2,-2,-2,0,0,-2,0,-2,0,-2,0,109419,5294.8341812
1,2,70,65,65,-2,-2,-2,-2,0,0,-2,0,-2,0,-2,0,109032,1975.6403818
3,3,68,65,66,-2,-2,-2,-2,0,0,-2,0,-2,0,-2,0,105922,9000.1517926
2,3,69,65,65,-2,-2,-2,-2,0,0,-2,0,-2,0,-2,0,117593,5826.6195424
1,1,65,65,70,-2,-2,-2,-2,0,0,-2,0,-2,0,-2,0,115695,11021.964941
2,2,60,65,66,-2,-2,-2,-2,0,0,-2,0,-2,0,-2,0,108729,11007.821736
1,2,70,65,68,-2,-2,-2,-2,0,0,-2,0,-2,0,-2,0,109942,4834.0251139
2,2,65,65,80,-2,-2,-2,-2,0,0,-2,0,-2,0,-2,0,111046,14932.187192
1,2,70,65,50,-2,-2,-2,-2,0,0,-2,0,-2,0,-2,0,105426,5531.1654566
2,1,68,65,65,-2,-2,-2,-2,0,0,-2,0,-2,0,-2,0,104529,1660.7912996
0,4,70,65,62,-2,-2,-2,-2,0,0,-2,0,-2,0,-2,0,115785,3350.6598104
1,2,70,65,65,-2,-2,-2,-2,0,0,-2,0,-2,0,-2,0,109098,18609.429835
1,2,65,65,65,-2,-2,-2,-2,0,0,-2,0,-2,0,-2,0,104337,1424.5641953
1,2,70,65,68,-2,-2,-2,-2,0,0,-2,0,-2,0,-2,0,107995,4850.9979563
2,1,65,65,63,-2,-2,-2,-2,0,0,-2,0,-2,0,-2,0,117630,5964.6102727
1,1,70,65,65,-2,-2,-2,-2,1,1,-2,1,-2,1,-2,1,102232,1311.758898
2,2,65,65,55,-2,-2,-2,-2,0,0,-2,0,-2,0,-2,0,107855,479.76426524
2,2,65,65,67,-2,-2,-2,-2,0,0,-2,0,-2,0,-2,0,114393,9746.1325083
1,1,65,65,65,-2,-2,-2,-2,0,0,-2,0,-2,0,-2,0,116182,1765.9505942
0,2,70,65,72,-2,-2,-2,-2,0,0,-2,0,-2,0,-2,0,108347,6366.87508
2,3,68,65,66,-2,-2,-2,-2,0,0,-2,0,-2,0,-2,0,115280,3450.3354734
1,1,68,65,65,-2,-2,-2,-2,0,0,-2,0,-2,0,-2,0,100821,5316.9306298
1,1,65,65,65,-2,-2,-2,-2,0,0,-2,0,-2,0,-2,0,116147,3470.303102
1,1,65,65,65,-2,-2,-2,-2,0,0,-2,0,-2,0,-2,0,111656,1316.9723716
2,3,70,65,60,-2,-2,-2,-2,0,0,-2,0,-2,0,-2,0,109865,5675.4732796
2,1,65,65,65,-2,-2,-2,-2,0,0,-2,0,-2,0,-2,0,105279,882.1146995
1,2,70,65,70,-2,-2,-2,-2,0,0,-2,0,-2,0,-2,0,111795,947.35770341
0,5,68,65,60,-2,-2,-2,-2,0,0,-2,0,-2,0,-2,0,100686,5510.8964115
1,2,68,65,65,-2,-2,-2,-2,0,0,-2,0,-2,0,-2,0,101842,13589.137964
1,1,67,65,64,-2,-2,-2,-2,0,0,-2,0,-2,0,-2,0,109559,1611.355438
1,2,68,65,65,-2,-2,-2,-2,0,0,-2,0,-2,0,-2,0,114470,4548.6642156
0,4,65,65,60,-2,-2,-2,-2,1,1,-2,1,-2,1,-2,1,100606,6898.6717064
2,4,73,65,65,-2,-2,-2,-2,0,0,-2,0,-2,0,-2,0,113241,5328.4321464
0,2,70,65,58,-2,-2,-2,-2,0,0,-2,0,-2,0,-2,0,105160,11606.936429
1,2,68,65,68,-2,-2,-2,-2,0,0,-2,0,-2,0,-2,0,107291,3522.4093412
0,4,65,65,65,-2,-2,-2,-2,0,0,-2,0,-2,0,-2,0,105074,16611.168017
1,2,68,65,65,-2,-2,-2,-2,0,0,-2,0,-2,0,-2,0,107470,6779.0061355
3,3,70,65,68,-2,-2,-2,-2,0,0,-2,0,-2,0,-2,0,104726,5543.9116484
1,2,65,65,65,-2,-2,-2,-2,0,0,-2,0,-2,0,-2,0,113520,8823.7380273
0,4,74,65,74,-2,-2,-2,-2,0,0,-2,0,-2,0,-2,0,106412,7265.9245027
1,2,70,65,65,-2,-2,-2,-2,0,0,-2,0,-2,0,-2,0,112499,915.53188896
1,4,65,65,65,-2,-2,-2,-2,0,0,-2,0,-2,0,-2,0,105247,5867.8824334
1,1,65,65,65,-2,-2,-2,-2,0,0,-2,0,-2,0,-2,0,105604,8176.0235362
2,1,67,65,65,-2,-2,-2,-2,0,0,-2,0,-2,0,-2,0,114015,7773.5060908
1,2,65,65,65,-2,-2,-2,-2,0,0,-2,0,-2,0,-2,0,109075,9865.1280932
2,2,70,65,67,-2,-2,-2,-2,0,0,-2,0,-2,0,-2,0,103517,2336.8095777
2,1,70,65,70,-2,-2,-2,-2,0,0,-2,0,-2,0,-2,0,107156,5653.034508
0,4,65,65,60,-2,-2,-2,-2,0,0,-2,0,-2,0,-2,0,113062,7684.6601117
2,1,68,65,65,-2,-2,-2,-2,0,0,-2,0,-2,0,-2,0,112732,1128.7799414
0,1,70,65,68,-2,-2,-2,-2,0,0,-2,0,-2,0,-2,0,115321,6023.480025
2,1,64,65,63,-2,-2,-2,-2,0,0,-2,0,-2,0,-2,0,104650,2095.8012398
1,2,70,65,76,-2,-2,-2,-2,1,0,-2,0,-2,0,-2,0,111665,14329.254948
1,2,65,65,65,-2,-2,-2,-2,0,0,-2,0,-2,0,-2,0,103468,2216.8817642
2,2,67,65,65,-2,-2,-2,-2,0,0,-2,0,-2,0,-2,0,110584,7537.4262873
1,4,65,65,50,-2,-2,-2,-2,0,0,-2,0,-2,0,-2,0,100288,11142.506853
1,2,70,65,68,-2,-2,-2,-2,0,0,-2,0,-2,0,-2,0,115534,8454.6078952
1,1,68,65,65,-2,-2,-2,-2,0,0,-2,0,-2,0,-2,0,117356,9243.2767626
0,5,68,65,65,-2,-2,-2,-2,0,1,-2,1,-2,1,-2,0,109097,10794.657611
1,4,75,65,70,-2,-2,-2,-2,0,0,-2,0,-2,0,-2,0,108961,8641.3454186
1,1,65,65,65,-2,-2,-2,-2,0,0,-2,0,-2,0,-2,0,111626,534.05857225
2,3,70,65,65,-2,-2,-2,-2,0,0,-2,0,-2,0,-2,0,103449,12303.220494
0,5,65,65,70,-2,-2,-2,-2,0,0,-2,0,-2,0,-2,0,105243,5539.2445189
1,1,65,65,65,-2,-2,-2,-2,0,0,-2,0,-2,0,-2,0,112359,6513.5590209
1,1,65,65,65,-2,-2,-2,-2,0,0,-2,0,-2,0,-2,0,104207,9041.5578825
1,2,70,65,65,-2,-2,-2,-2,1,0,-2,0,-2,0,-2,0,107960,6818.0870292
2,1,73,65,73,-2,-2,-2,-2,0,0,-2,0,-2,0,-2,0,111234,1718.3891601
2,2,70,65,65,-2,-2,-2,-2,0,0,-2,0,-2,0,-2,0,114651,2024.4114237
1,1,65,65,70,-2,-2,-2,-2,0,0,-2,0,-2,0,-2,0,110607,5319.4697897
3,3,70,65,68,-2,-2,-2,-2,0,0,-2,0,-2,0,-2,0,103790,5202.4580389
2,3,70,65,68,-2,-2,-2,-2,0,0,-2,0,-2,0,-2,0,105312,4904.874964
1,1,68,65,70,-2,-2,-2,-2,0,0,-2,1,-2,0,-2,0,116141,6589.3520401
2,1,65,65,65,-2,-2,-2,-2,0,0,-2,0,-2,0,-2,0,101808,828.70122578
2,1,65,65,65,-2,-2,-2,-2,0,0,-2,0,-2,0,-2,0,115639,4161.8660612
0,2,72,65,65,-2,-2,-2,-2,1,0,-2,0,-2,0,-2,0,103419,11458.35058
2,2,70,65,65,-2,-2,-2,-2,0,0,-2,0,-2,0,-2,0,100632,9002.083836
2,2,72,65,64,-2,-2,-2,-2,0,0,-2,0,-2,0,-2,0,114891,5814.5405906
2,3,70,65,65,-2,-2,-2,-2,0,0,-2,0,-2,0,-2,0,114892,10121.603303
0,4,73,65,76,-2,-2,-2,-2,0,0,-2,0,-2,0,-2,0,116476,6786.6716797
2,1,65,65,65,-2,-2,-2,-2,0,0,-2,0,-2,0,-2,0,105433,3410.0645198
1,1,73,65,73,-2,-2,-2,-2,0,0,-2,0,-2,0,-2,0,116587,2499.0528467
1,4,70,65,70,-2,-2,-2,-2,0,0,-2,0,-2,0,-2,0,109012,8798.2862172
0,4,68,65,65,-2,-2,-2,-2,0,1,-2,1,-2,1,-2,1,111968,5706.8875858
0,1,75,65,65,-2,-2,-2,-2,0,0,-2,0,-2,0,-2,0,114675,15195.908286
1,1,68,65,65,-2,-2,-2,-2,0,0,-2,0,-2,0,-2,0,103169,821.04281525
2,4,65,65,65,-2,-2,-2,-2,0,0,-2,0,-2,0,-2,0,110110,8064.7709115
0,5,70,65,65,-2,-2,-2,-2,0,1,-2,0,-2,1,-2,0,112923,13187.678939
1,2,70,65,65,-2,-2,-2,-2,0,0,-2,0,-2,0,-2,0,115596,6500.6565247
3,3,68,65,62,-2,-2,-2,-2,0,0,-2,0,-2,0,-2,0,107579,5999.2837803
1,1,65,65,65,-2,-2,-2,-2,0,0,-2,0,-2,0,-2,0,109728,2034.2301408
1,2,70,65,65,-2,-2,-2,-2,0,0,-2,0,-2,0,-2,0,101911,2278.8007984
2,3,71,65,65,-2,-2,-2,-2,0,0,-2,0,-2,0,-2,0,113917,4736.6809948
1,2,65,65,65,-2,-2,-2,-2,0,0,-2,0,-2,0,-2,1,117098,11785.528909
2,2,70,65,72,-2,-2,-2,-2,0,0,-2,0,-2,0,-2,0,103124,590.44348644
1,1,65,65,65,-2,-2,-2,-2,0,0,-2,0,-2,0,-2,0,116867,5168.1377196
1,2,72,65,65,-2,-2,-2,-2,0,0,-2,0,-2,0,-2,0,100855,8411.5216986
3,3,68,65,67,-2,-2,-2,-2,0,0,-2,0,-2,0,-2,0,118458,677.0581435
0,1,70,65,65,-2,-2,-2,-2,0,0,-2,0,-2,0,-2,0,113499,7220.6616565
1,1,68,65,68,-2,-2,-2,-2,0,0,-2,0,-2,0,-2,0,117691,4877.3865428
2,1,65,65,65,-2,-2,-2,-2,0,0,-2,0,-2,0,-2,0,107921,5503.3740745
1,1,68,65,65,-2,-2,-2,-2,0,0,-2,0,-2,0,-2,0,107122,1980.6468036
0,2,75,65,71,-2,-2,-2,-2,0,0,-2,0,-2,0,-2,0,107041,524.77223848
2,3,65,65,60,-2,-2,-2,-2,0,0,-2,0,-2,0,-2,0,114208,12019.191609
1,1,70,65,67,-2,-2,-2,-2,0,0,-2,0,-2,0,-2,0,111175,633.14943095
1,2,68,65,67,-2,-2,-2,-2,0,0,-2,0,-2,0,-2,0,111544,7679.6796905
1,2,72,65,69,-2,-2,-2,-2,0,0,-2,0,-2,0,-2,0,108540,11607.206104
1,1,65,65,65,-2,-2,-2,-2,0,0,-2,0,-2,0,-2,0,105262,13363.149715
1,2,68,65,65,-2,-2,-2,-2,0,0,-2,0,-2,0,-2,0,115746,5797.090053
3,3,72,65,65,-2,-2,-2,-2,0,0,-2,0,-2,0,-2,0,105495,4309.3875768
1,4,68,65,68,-2,-2,-2,-2,0,0,-2,0,-2,0,-2,0,102102,8519.1566462
2,2,67,65,66,-2,-2,-2,-2,0,0,-2,0,-2,0,-2,0,113317,848.72938409
2,1,70,65,65,-2,-2,-2,-2,0,0,-2,0,-2,0,-2,0,109314,9077.8467482
1,2,69,65,65,-2,-2,-2,-2,0,0,-2,0,-2,0,-2,0,115676,1778.796815
3,3,68,65,65,-2,-2,-2,-2,0,0,-2,0,-2,0,-2,0,110426,2582.0252395
1,2,69,65,65,-2,-2,-2,-2,0,0,-2,0,-2,0,-2,0,111425,2389.8606058
1,1,65,65,65,-2,-2,-2,-2,0,0,-2,0,-2,0,-2,0,107574,1586.0104918
0,1,65,65,65,-2,-2,-2,-2,0,0,-2,0,-2,0,-2,0,116956,1068.9902377
2,1,65,65,65,-2,-2,-2,-2,0,0,-2,0,-2,0,-2,0,104366,2479.7606141
1,1,65,65,65,-2,-2,-2,-2,0,0,-2,0,-2,0,-2,1,110877,4228.249672
2,3,69,65,65,-2,-2,-2,-2,0,0,-2,0,-2,0,-2,0,112872,789.9976007
2,1,69,65,65,-2,-2,-2,-2,0,0,-2,0,-2,0,-2,0,105499,5732.5304233
0,5,70,65,70,-2,-2,-2,-2,0,0,-2,0,-2,0,-2,0,109418,11175.2638
1,2,70,65,70,-2,-2,-2,-2,0,0,-2,0,-2,0,-2,0,107833,967.71510102
2,1,69,65,67,-2,-2,-2,-2,0,0,-2,0,-2,0,-2,0,111263,11159.035209
0,5,65,65,65,-2,-2,-2,-2,0,0,-2,0,-2,0,-2,0,112386,16203.642115
2,3,69,65,60,-2,-2,-2,-2,0,0,-2,0,-2,0,-2,0,118351,10596.796701
1,4,65,65,65,-2,-2,-2,-2,0,0,-2,0,-2,0,-2,0,114970,5612.5384233
2,4,72,65,68,-2,-2,-2,-2,0,0,-2,0,-2,0,-2,0,115113,1033.387062
1,2,70,65,68,-2,-2,-2,-2,0,0,-2,0,-2,0,-2,0,102388,1150.176842
1,2,70,65,65,-2,-2,-2,-2,0,0,-2,0,-2,0,-2,0,115753,3348.3145494
1,1,70,65,70,-2,-2,-2,-2,0,0,-2,0,-2,0,-2,0,116006,5118.8594501
1,1,65,65,65,-2,-2,-2,-2,0,0,-2,0,-2,0,-2,0,111372,1209.7803087
0,5,65,65,65,-2,-2,-2,-2,1,0,-2,0,-2,0,-2,0,110464,10926.532033
1,4,68,65,65,-2,-2,-2,-2,0,0,-2,0,-2,0,-2,0,106678,13111.509248
1,2,70,65,70,-2,-2,-2,-2,0,1,-2,1,-2,0,-2,1,114932,3817.8098393
1,2,65,65,65,-2,-2,-2,-2,0,0,-2,0,-2,0,-2,0,101482,9609.559097
1,1,65,65,65,-2,-2,-2,-2,0,0,-2,0,-2,0,-2,1,103797,15508.511779
2,3,70,65,65,-2,-2,-2,-2,0,0,-2,0,-2,0,-2,0,109721,2267.3239022
1,1,71,65,65,-2,-2,-2,-2,0,0,-2,0,-2,0,-2,0,112120,7362.4909219
1,2,70,65,69,-2,-2,-2,-2,0,0,-2,0,-2,0,-2,0,107388,7649.4716118
1,2,68,65,70,-2,-2,-2,-2,0,0,-2,0,-2,0,-2,0,107835,8949.5015632
1,2,72,65,65,-2,-2,-2,-2,0,0,-2,0,-2,0,-2,0,115279,4478.1024045
2,3,73,65,68,-2,-2,-2,-2,0,0,-2,0,-2,0,-2,0,109644,5101.9834705
0,2,50,65,65,-2,-2,-2,-2,0,1,-2,0,-2,1,-2,0,109840,11659.990089
1,2,70,65,68,-2,-2,-2,-2,0,0,-2,0,-2,0,-2,0,110180,14555.910655
2,1,70,65,65,-2,-2,-2,-2,0,0,-2,0,-2,0,-2,0,108999,2495.1378435
0,5,75,65,65,-2,-2,-2,-2,0,1,-2,1,-2,1,-2,0,100916,18823.688412
1,1,65,65,65,-2,-2,-2,-2,0,0,-2,0,-2,0,-2,0,106178,1104.8797355
1,1,65,65,65,-2,-2,-2,-2,0,0,-2,0,-2,0,-2,0,102187,1504.6496374
1,1,68,65,67,-2,-2,-2,-2,0,1,-2,0,-2,1,-2,0,107762,13692.117519
1,1,68,65,68,-2,-2,-2,-2,0,0,-2,0,-2,0,-2,0,101508,8804.0757026
0,4,70,65,70,-2,-2,-2,-2,0,0,-2,0,-2,0,-2,0,103317,523.16024365
2,1,72,65,65,-2,-2,-2,-2,0,0,-2,0,-2,0,-2,0,117947,10600.191622
2,3,69,65,60,-2,-2,-2,-2,0,0,-2,0,-2,0,-2,0,105481,697.61966857
2,1,75,65,65,-2,-2,-2,-2,0,0,-2,1,-2,0,-2,0,108324,2527.8105697
1,1,70,65,65,-2,-2,-2,-2,0,0,-2,0,-2,0,-2,0,110129,818.27299067
2,3,68,65,65,-2,-2,-2,-2,0,0,-2,0,-2,0,-2,0,102621,927.79147226
