"DOEID","BA_climate","IECC_climate_code","UATYP10","NWEIGHT"
114435,Cold,6A,R,1043.8110955
116535,Cold,6A,R,874.47518734
114494,Cold,6A,R,1935.6756595
113874,Cold,6A,R,899.39740076
115408,Cold,6A,R,911.71677409
107380,Cold,6A,R,1960.2574886
111121,Cold,6A,R,4809.869121
108481,Cold,6A,R,1439.311869
111591,Cold,6A,R,2397.9284085
108677,Cold,6A,R,2048.3139873
105007,Cold,6A,R,7502.6790641
104730,Cold,6A,R,5964.595911
109914,Cold,6A,R,2543.2208235
101219,Cold,6A,R,2069.9084616
108952,Cold,6A,R,6683.7370377
113152,Cold,6A,R,1050.7122438
105439,Cold,6A,R,921.66170004
107476,Cold,6A,R,2050.3955042
108868,Cold,6A,R,892.17486645
100736,Cold,6A,R,5619.0655028
103630,Cold,6A,R,1068.9902377
110904,Cold,6A,R,7965.8639453
115803,Cold,6A,R,2450.2144678
116790,Cold,6A,R,4400.3971337
109607,Cold,6A,R,6340.711481
115837,Cold,6A,R,907.80197916
107100,Cold,6A,R,982.05218951
105121,Cold,6A,R,1763.7556507
104753,Cold,6A,R,3804.977761
109806,Cold,6A,R,1068.9902377
115158,Cold,6A,R,2392.0543827
111760,Cold,6A,R,6376.1726504
108127,Cold,6A,R,903.29257403
111855,Cold,6A,R,516.01247282
107096,Cold,6A,R,1031.0305488
112098,Cold,6A,R,820.95605522
117867,Cold,6A,R,6825.6430561
104488,Cold,6A,R,7648.9871617
104867,Cold,6A,R,12033.332505
113408,Cold,6A,R,1775.9470055
103959,Cold,6A,R,7040.4197714
108822,Cold,6A,R,1937.5598319
106068,Cold,6A,R,2419.5150684
108461,Cold,6A,R,2272.9864767
103789,Cold,6A,R,3695.1248234
116865,Cold,6A,R,6641.1839837
104634,Cold,6A,R,5297.8465789
117211,Cold,6A,R,843.68365144
100610,Cold,6A,R,1776.1886378
103982,Cold,6A,R,2765.3228935
112680,Cold,6A,R,950.02353533
115447,Cold,6A,R,5448.6069102
111013,Cold,6A,R,714.79142674
113072,Cold,6A,R,6823.9059355
110472,Cold,6A,R,1664.3245525
107040,Cold,6A,R,843.68365144
114208,Cold,6A,R,12019.191609
109204,Cold,6A,R,1494.09057
102807,Cold,6A,R,6610.1178842
107537,Cold,6A,R,2016.2400535
106299,Cold,6A,R,1228.9711852
100106,Cold,6A,R,1219.2444092
105957,Cold,6A,R,6156.6498764
104457,Cold,6A,R,632.48301752
103247,Cold,6A,R,1070.3886027
108387,Cold,6A,R,972.1105841
106560,Cold,6A,R,7179.6751411
100453,Cold,6A,R,1431.8211146
113923,Cold,6A,R,5964.595911
115621,Cold,6A,R,2595.1930023
106188,Cold,6A,R,1546.1723454
101562,Cold,6A,R,1655.7267751
117740,Cold,6A,R,1546.1723454
106203,Cold,6A,R,2765.3228935
113839,Cold,6A,R,5819.2052849
116148,Cold,6A,R,8296.0058458
104300,Cold,6A,R,11772.332427
109998,Cold,6A,R,920.08009629
111838,Cold,6A,R,7882.6057703
118147,Cold,6A,R,2136.0793714
101677,Cold,6A,R,2305.2338606
112371,Cold,6A,R,5725.5011761
116634,Cold,6A,R,941.1299543
115930,Cold,6A,R,1060.9186694
102082,Cold,6A,R,995.45084396
115568,Cold,6A,R,922.40540486
112998,Cold,6A,R,10880.085515
108697,Cold,6A,R,6434.1490652
108560,Cold,6A,R,6028.2835925
112220,Cold,6A,R,1912.6676529
100912,Cold,6A,R,986.14073227
115902,Cold,6A,R,2692.3996178
116039,Cold,6A,R,1040.1505118
105219,Cold,6A,R,721.81631307
108211,Cold,6A,R,724.447027
116339,Cold,6A,R,2148.1569866
109695,Cold,6A,R,4432.5145559
108445,Cold,6A,R,983.65695068
114789,Cold,6A,R,6683.7370377
114503,Cold,6A,R,682.99688748
112136,Cold,6A,R,5964.595911
116298,Cold,6A,R,4225.7780117
103401,Cold,6A,R,9832.7065001
116037,Cold,6A,R,5075.5591519
106136,Cold,6A,R,2206.8215655
105241,Cold,6A,R,8262.3884785
114784,Cold,6A,R,5625.6735975
104056,Cold,6A,R,5854.7986154
105923,Cold,6A,R,1808.0005614
109933,Cold,6A,R,3563.7193653
103312,Cold,6A,R,7203.0296055
110594,Cold,6A,R,1496.8242419
116328,Cold,6A,R,1432.7445424
108108,Cold,6A,R,837.10015108
109711,Cold,6A,R,3739.9422689
101860,Cold,6A,R,2546.7198982
114567,Cold,6A,R,1945.6457497
112437,Cold,6A,R,3613.3297088
111406,Cold,6A,R,886.52250724
110782,Cold,6A,R,1169.5648705
102605,Cold,6A,R,2749.915058
107667,Cold,6A,R,4541.5780127
105379,Cold,6A,R,1665.5547986
111513,Cold,6A,R,6238.890648
112553,Cold,6A,R,5781.8659091
103833,Cold,6A,R,5508.9494103
112502,Cold,6A,R,7011.6514399
115926,Cold,6A,R,6653.1742665
109894,Cold,6A,R,10514.448514
105009,Cold,6A,R,2450.2144678
112922,Cold,6A,R,2263.1608272
101524,Cold,6A,R,1655.7267751
103822,Cold,6A,R,2087.2225907
108684,Cold,6A,R,7249.8928681
117271,Cold,6A,R,2050.0086969
110467,Cold,6A,R,7938.9187901
102991,Cold,6A,R,923.61599017
107145,Cold,6A,R,522.42337731
113943,Cold,6A,R,2890.9185134
116823,Cold,6A,R,3076.9750979
103203,Cold,6A,R,9391.1122234
101014,Cold,6A,R,1501.572901
105465,Cold,6A,R,922.14031824
118034,Cold,6A,R,5058.5697371
104334,Cold,6A,R,5496.5243609
105203,Cold,6A,R,971.10159529
118340,Cold,6A,R,4585.0540528
109125,Cold,6A,R,3280.0173981
101552,Cold,6A,R,3883.3603452
110464,Cold,6A,R,10926.532033
113316,Cold,6A,R,1751.2126746
109202,Cold,6A,R,1003.74066
115894,Cold,6A,R,2392.0543827
102621,Cold,6A,R,927.79147226
109712,Cold,6A,R,6161.520789
115073,Cold,6A,R,5849.2349545
110225,Cold,6A,R,1657.7483656
115779,Cold,6A,R,1122.8291463
107540,Cold,6A,R,5879.2398031
104789,Cold,6A,R,10714.566018
109354,Cold,6A,R,8640.5579406
110727,Cold,6A,R,3480.6094962
110834,Cold,6A,R,1034.2294246
106734,Cold,6A,R,2069.9084616
104561,Cold,6A,R,7519.4390073
103571,Cold,6A,R,941.1299543
113309,Cold,6A,R,993.27986969
116454,Cold,6A,R,863.16363442
116022,Cold,6A,R,2934.1322097
104554,Cold,6A,R,6216.8030668
108054,Cold,6A,R,1043.8110955
109050,Cold,6A,R,1062.0937547
116607,Cold,6A,R,2716.8136298
115229,Cold,6A,R,8556.1309229
107860,Cold,6A,R,3186.1969568
112662,Cold,6A,R,5804.9724844
106988,Cold,6A,R,2542.0375177
105518,Cold,6A,R,10672.657707
105781,Cold,6A,R,948.01474546
114431,Cold,6A,R,11936.80836
109890,Cold,6A,R,1501.572901
103129,Cold,6A,R,1876.3781788
104619,Cold,6A,R,2765.3228935
104000,Cold,6A,R,5389.3568938
112400,Cold,6A,R,1498.9211299
101455,Cold,6A,R,922.10918125
100103,Cold,6A,R,7902.0367142
106730,Cold,6A,R,3522.4093412
109489,Cold,6A,R,7249.8928681
111270,Cold,6A,R,2050.0086969
104072,Cold,6A,R,2246.0335613
114471,Cold,6A,R,1060.2591876
100668,Cold,6A,R,6974.2196074
114270,Cold,6A,R,864.59043277
101645,Cold,6A,R,732.11483691
107888,Cold,6A,R,3199.4194034
114127,Cold,6A,R,1043.8110955
108352,Cold,6A,R,2069.9084616
115481,Cold,6A,R,6958.4897438
116156,Cold,6A,R,3054.6019877
102414,Cold,6A,R,3355.5412961
103894,Cold,6A,R,1354.3490204
111043,Cold,6A,R,1705.8799098
110368,Cold,6A,R,2782.7902485
108447,Cold,6A,R,2032.3689526
113522,Cold,6A,R,4449.7194783
102034,Cold,6A,R,1004.7765998
117550,Cold,6A,R,6825.6430561
104976,Cold,6A,R,2165.5148131
113070,Cold,6A,R,4449.7194783
108896,Cold,6A,R,1775.9470055
109114,Cold,6A,R,2595.1930023
100068,Cold,6A,R,925.46251269
108805,Cold,6A,R,7818.8477883
115359,Cold,6A,R,6988.2413178
109304,Cold,6A,R,975.83853786
108990,Cold,6A,R,1180.9306514
113473,Cold,6A,R,2417.4847644
112544,Cold,6A,R,6472.7816086
101855,Cold,6A,R,7386.4062528
107708,Cold,6A,R,5886.050396
106716,Cold,6A,R,7902.0367142
117710,Cold,6A,R,5680.6409014
104001,Cold,6A,R,886.52250724
106303,Cold,6A,R,8025.1779021
113603,Cold,6A,R,4170.5131007
103771,Cold,6A,R,5331.8445161
111259,Cold,6A,R,5641.0710099
114184,Cold,6A,R,3402.9161188
102944,Cold,6A,R,1128.0275242
107548,Cold,6A,R,6625.7880668
114099,Cold,6A,R,10547.024918
108423,Cold,6A,R,11659.720788
101187,Cold,6A,R,7407.38754
116616,Cold,6A,R,1011.2051995
116895,Cold,6A,R,872.52145759
105795,Cold,6A,R,2559.0487017
108891,Cold,6A,R,1046.010911
103095,Cold,6A,R,6243.8446562
116587,Cold,6A,R,2499.0528467
104415,Cold,6A,R,2559.0487017
111182,Cold,6A,R,2984.8451345
113790,Cold,6A,R,1564.8074598
110587,Cold,6A,R,7755.5416547
103314,Cold,6A,R,12016.438772
116184,Cold,6A,R,11064.166415
117212,Cold,6A,R,3033.1908147
104034,Cold,6A,R,941.1299543
103580,Cold,6A,R,5296.5105537
115284,Cold,6A,R,6216.8030668
108305,Cold,6A,R,3258.1097043
110821,Cold,6A,R,2305.2338606
113897,Cold,6A,R,5964.595911
107775,Cold,6A,R,2392.0543827
108918,Cold,6A,R,2392.0543827
105357,Cold,6A,R,3326.5809968
110914,Cold,6A,R,847.99347215
104026,Cold,6A,R,5418.0058428
111017,Cold,6A,R,6833.8504948
115735,Cold,6A,R,8127.8714038
115460,Cold,6A,R,8249.0065941
108598,Cold,6A,R,5731.9904372
108043,Cold,6A,R,5847.2611935
110642,Cold,6A,R,5735.9297836
105194,Cold,6A,R,970.35529644
104578,Cold,6A,R,948.01474546
114136,Cold,6A,R,2891.05354
111395,Cold,6A,R,864.59043277
110278,Cold,6A,R,1633.0010871
100164,Cold,6A,R,872.33845628
115846,Cold,6A,R,1414.0366054
117249,Cold,6A,R,2450.2144678
105787,Cold,6A,R,1401.8173606
116894,Cold,6A,R,1665.8322315
115114,Cold,6A,R,10431.819396
105522,Cold,6A,R,1054.2422196
117639,Cold,6A,R,1003.74066
102685,Cold,6A,R,2273.127938
103175,Cold,6A,R,2565.7384308
117127,Cold,6A,R,1078.7147661
107248,Cold,6A,R,1382.8603095
116656,Cold,6A,R,10058.33785
114028,Cold,6A,R,3221.3326778
111514,Cold,6A,R,886.52250724
116658,Cold,6A,R,886.52250724
112561,Cold,6A,R,4400.3971337
116538,Cold,6A,R,868.20622967
111639,Cold,6A,R,991.06070961
114162,Cold,6A,R,5318.2848067
107021,Cold,6A,R,8946.2864241
106636,Cold,6A,R,1886.2006205
107171,Cold,6A,R,10547.024918
106796,Cold,6A,R,11297.943328
117682,Cold,6A,R,1775.5151332
112094,Cold,6A,R,9499.2494439
112447,Cold,6A,R,5432.2293214
104366,Cold,6A,R,2479.7606141
109936,Cold,6A,R,7285.681401
111199,Cold,6A,R,2419.5150684
110173,Cold,6A,R,6958.4897438
118353,Cold,6A,R,2595.1930023
110536,Cold,6A,R,7680.7681346
112388,Cold,6A,R,8025.1779021
105810,Cold,6A,R,5888.5382005
114354,Cold,6A,R,2497.7866733
102934,Cold,6A,R,2450.2144678
104234,Cold,6A,R,2806.4075819
107189,Cold,6A,R,857.69438891
117679,Cold,6A,R,4100.6411764
100918,Cold,6A,R,5538.5168864
117733,Cold,6A,R,1469.559394
112228,Cold,6A,R,1021.3248509
104742,Cold,6A,R,1880.5934984
111703,Cold,6A,R,5375.0146425
114472,Cold,6A,R,1042.1680925
115051,Cold,6A,R,1039.0951724
102701,Cold,6A,R,6974.2196074
112719,Cold,6A,R,1128.0275242
114546,Cold,6A,R,1043.8110955
108509,Cold,6A,R,7902.0367142
111478,Cold,6A,R,1505.1712517
108192,Cold,6A,R,10547.024918
105534,Cold,6A,R,1152.9544928
108019,Cold,6A,R,1068.9902377
110452,Cold,6A,R,826.36154036
102187,Cold,6A,R,1504.6496374
111990,Cold,6A,R,3191.9218283
104707,Cold,6A,R,1886.2006205
110449,Cold,6A,R,1142.4870217
115285,Cold,6A,R,1446.3305483
113207,Cold,6A,R,1997.9487508
117796,Cold,6A,R,12016.438772
118250,Cold,6A,R,2392.0543827
117232,Cold,6A,R,942.00861362
106519,Cold,6A,R,4830.4340974
115982,Cold,6A,R,6974.2196074
112793,Cold,6A,R,10517.98465
103560,Cold,6A,R,7225.3453427
108998,Cold,6A,R,5496.5243609
105202,Cold,6A,R,3221.3326778
101615,Cold,6A,R,1546.1723454
109737,Cold,6A,R,2149.1843023
105444,Cold,6A,R,1053.0318439
117705,Cold,6A,R,5984.6897482
109436,Cold,6A,R,4400.3971337
108528,Cold,6A,R,2058.2394076
113188,Cold,6A,R,1102.546998
116513,Cold,6A,R,2726.8091253
107594,Cold,6A,R,1600.4536176
111709,Cold,6A,R,3702.1853482
117206,Cold,6A,R,7648.9871617
117214,Cold,6A,R,5879.2398031
114590,Cold,6A,R,9158.2067712
107500,Cold,6A,R,6758.5872311
115464,Cold,6A,R,4449.7194783
111449,Cold,6A,R,2565.7384308
113786,Cold,6A,R,6939.3964193
116337,Cold,6A,R,625.44293955
103093,Cold,6A,R,8294.9125314
107557,Cold,6A,R,6758.5872311
117998,Cold,6A,R,6549.6493111
101831,Cold,6A,R,7902.0367142
118163,Cold,6A,R,5390.2163533
109652,Cold,6A,R,964.84058706
112423,Cold,6A,R,1517.3464884
118191,Cold,6A,R,12053.537951
100302,Cold,6A,R,2149.1843023
106302,Cold,6A,R,1379.4584247
105304,Cold,6A,R,5714.5863714
109864,Cold,6A,R,3079.1975702
106108,Cold,6A,R,5269.0179732
101887,Cold,6A,R,1664.3245525
111601,Cold,6A,R,3297.7049348
111700,Cold,6A,R,2798.2251992
106311,Cold,6A,R,6590.1559112
102992,Cold,6A,R,6156.6498764
105085,Cold,6A,R,2530.004356
100859,Cold,6A,R,5538.5168864
108841,Cold,6A,R,788.82591313
107403,Cold,6A,R,1183.6578496
103135,Cold,6A,R,1680.1285079
117295,Cold,6A,R,8738.656816
100127,Cold,6A,R,2190.3748339
100437,Cold,6A,R,5783.0380686
110044,Cold,6A,R,985.86054091
117069,Cold,6A,R,5826.6195424
112236,Cold,6A,R,5783.0380686
108051,Cold,6A,R,7285.681401
102266,Cold,6A,R,10624.760396
111196,Cold,6A,R,886.52250724
115864,Cold,6A,R,3811.9574567
107243,Cold,6A,R,6413.4965748
116743,Cold,6A,R,2419.5150684
108957,Cold,6A,R,2527.3921549
100745,Cold,6A,R,5395.5415126
105115,Cold,6A,R,1583.1837784
111663,Cold,6A,R,6660.2501622
111220,Cold,6A,R,1068.9902377
112987,Cold,6A,R,2548.6676364
103223,Cold,6A,R,6585.3884297
101583,Cold,6A,R,6727.8336036
113960,Cold,6A,R,1068.9902377
105318,Cold,6A,R,7193.112607
104963,Cold,6A,R,2585.5822953
105271,Cold,6A,R,6274.3628007
114838,Cold,6A,R,724.447027
106831,Cold,6A,R,6151.1356579
102849,Cold,6A,R,2432.3231387
105079,Cold,6A,R,2149.1843023
102241,Cold,6A,R,601.27635069
118401,Cold,6A,R,7273.0666046
117076,Cold,6A,R,5794.6959379
104167,Cold,6A,R,3909.5750208
118316,Cold,6A,R,1039.0951724
102246,Cold,6A,R,1059.1878617
103590,Cold,6A,R,1068.9902377
112013,Cold,6A,R,2190.3748339
117590,Cold,6A,R,7382.2607568
101096,Cold,6A,R,1733.5029602
104628,Cold,6A,R,1264.104191
115652,Cold,6A,R,7815.5770735
106584,Cold,6A,R,7761.4768195
105283,Cold,6A,R,1432.8656769
105673,Cold,6A,R,4734.9441027
104096,Cold,6A,R,1068.9902377
106906,Cold,6A,R,6595.2092265
102110,Cold,6A,R,6083.0128864
110717,Cold,6A,R,4449.7194783
110096,Cold,6A,R,6958.4897438
100868,Cold,6A,R,663.85351282
112587,Cold,6A,R,901.08686363
111546,Cold,6A,R,8025.1779021
108705,Cold,6A,R,9101.2655058
103111,Cold,6A,R,682.99688748
115060,Cold,6A,R,7761.208713
104566,Cold,6A,R,10289.487254
100709,Cold,6A,R,540.58405963
103852,Cold,6A,R,985.86054091
103014,Cold,6A,R,5826.6195424
114374,Cold,6A,R,13661.161958
106020,Cold,6A,R,1350.1303827
112147,Cold,6A,R,577.34721148
104473,Cold,6A,R,6216.9669776
109913,Cold,6A,R,927.31916052
103611,Cold,6A,R,5336.3357275
115522,Cold,6A,R,7349.0571204
116188,Cold,6A,R,7892.936499
116291,Cold,6A,R,1228.5979121
107943,Cold,6A,R,3076.9750979
111413,Cold,6A,R,2050.3955042
112446,Cold,6A,R,3130.4396026
113728,Cold,6A,R,2305.2338606
105943,Cold,6A,R,5310.2071175
106642,Cold,6A,R,1093.0324045
113753,Cold,6A,R,5822.1579604
117706,Cold,6A,R,2273.127938
110748,Cold,6A,R,988.83415687
111810,Cold,6A,R,5496.5243609
113520,Cold,6A,R,8823.7380273
118082,Cold,6A,R,1901.4442805
107398,Cold,6A,R,2424.0613379
116265,Cold,6A,R,2565.7384308
114004,Cold,6A,R,891.24475955
100862,Cold,6A,R,1062.2176676
106922,Cold,6A,R,932.65154049
109594,Cold,6A,R,7179.6751411
107825,Cold,6A,R,982.05218951
104935,Cold,6A,R,6277.0171077
113314,Cold,6A,R,1074.987704
106375,Cold,6A,R,843.68365144
118205,Cold,6A,R,2212.830851
101452,Cold,6A,R,894.63159924
117160,Cold,6A,R,913.02809425
111096,Cold,6A,R,7771.25204
102749,Cold,6A,R,8218.3341108
118044,Cold,6A,R,1807.4072032
102103,Cold,6A,R,1149.6451484
100451,Cold,6A,R,5748.570253
118132,Cold,6A,R,799.40589462
114103,Cold,6A,R,6850.834679
105196,Cold,6A,R,1063.8147882
115425,Cold,6A,R,1468.6057054
118380,Cold,6A,R,4830.4340974
103931,Cold,6A,R,10416.201385
106195,Cold,6A,R,1068.9902377
100161,Cold,6A,R,2763.1819941
105065,Cold,6A,R,627.67197653
115622,Cold,6A,R,5561.5892401
115448,Cold,6A,R,6974.2196074
116209,Cold,6A,R,841.60592797
109408,Cold,6A,R,2047.8640516
118217,Cold,6A,R,1613.1828747
104360,Cold,6A,R,2267.6704508
111136,Cold,6A,R,2652.1821249
118036,Cold,6A,R,1032.0470765
109223,Cold,6A,R,1138.2965729
106850,Cold,6A,R,992.4282451
100623,Cold,6A,R,1142.5298239
106604,Cold,6A,R,2381.4720508
109797,Cold,6A,R,2998.3749
106005,Cold,6A,R,5906.6853415
113539,Cold,6A,R,7771.25204
109632,Cold,6A,R,9361.5819584
110291,Cold,6A,R,1128.0275242
117136,Cold,6A,R,2629.357244
101922,Cold,6A,R,6513.8098268
114835,Cold,6A,R,7818.8477883
115597,Cold,6A,R,668.24449728
114379,Cold,6A,R,1003.74066
117315,Cold,6A,R,892.17486645
114714,Cold,6A,R,971.10159529
107695,Cold,6A,R,6967.3198627
104567,Cold,6A,R,819.61672813
116121,Cold,6A,R,2107.4198846
113481,Cold,6A,R,1043.8110955
109512,Cold,6A,R,1813.2556595
106981,Cold,6A,R,6814.1799689
113556,Cold,6A,R,5879.2398031
104837,Cold,6A,R,834.7462455
117075,Cold,6A,R,3694.7732533
116024,Cold,6A,R,2136.0793714
107003,Cold,6A,R,3883.3603452
101726,Cold,6A,R,5577.2304614
108076,Cold,6A,R,5418.0058428
114949,Cold,6A,R,5964.595911
101660,Cold,6A,R,2546.7198982
109137,Cold,6A,R,2136.0793714
116258,Cold,6A,R,3377.4652508
107752,Cold,6A,R,1366.1948022
111408,Cold,6A,R,3005.3592577
115988,Cold,6A,R,913.20660089
115437,Cold,6A,R,5752.9035972
113042,Cold,6A,R,2390.0390346
100269,Cold,6A,R,7107.5004057
114928,Cold,6A,R,2940.1204208
102033,Cold,6A,R,7893.03775
107430,Cold,6A,R,1498.9211299
116804,Cold,6A,R,6542.5955522
110211,Cold,6A,R,4640.155284
116996,Cold,6A,R,2237.4747097
101738,Cold,6A,R,5883.0732827
115788,Cold,6A,R,927.79147226
108789,Cold,6A,R,2171.7168575
116932,Cold,6A,R,1111.6655084
118179,Cold,6A,R,10672.657707
110869,Cold,6A,R,2048.3139873
106930,Cold,6A,R,1035.2491654
115843,Cold,6A,R,3214.3179163
105879,Cold,6A,R,6890.9294077
111812,Cold,6A,R,5962.2148944
104248,Cold,6A,R,7301.3482248
105789,Cold,6A,R,1644.450593
116147,Cold,6A,R,3470.303102
108942,Cold,6A,R,1128.0275242
108950,Cold,6A,R,1139.4845042
112278,Cold,6A,R,2806.4075819
108146,Cold,6A,R,886.52250724
107846,Cold,6A,R,927.31916052
110195,Cold,6A,R,7902.0367142
100663,Cold,6A,R,1950.8988376
103945,Cold,6A,R,2847.4704037
102803,Cold,6A,R,970.84867753
108441,Cold,6A,R,2889.2455906
107092,Cold,6A,R,769.88692487
112115,Cold,6A,R,2284.3506516
113052,Cold,6A,R,1084.888796
107276,Cold,6A,R,7635.1752826
108242,Cold,6A,R,2530.004356
113729,Cold,6A,R,5964.595911
105128,Cold,6A,R,2390.0390346
111817,Cold,6A,R,6958.4897438
107388,Cold,6A,R,7649.4716118
107116,Cold,6A,R,939.86259132
111844,Cold,6A,R,7828.1288998
115903,Cold,6A,R,8129.8849268
102123,Cold,6A,R,856.05841453
116378,Cold,6A,R,3302.3929676
109089,Cold,6A,R,4802.185624
106292,Cold,6A,R,799.04841897
113970,Cold,6A,R,2565.7384308
116430,Cold,6A,R,3462.7461834
101720,Cold,6A,R,4704.847147
118359,Cold,6A,R,7748.8129739
101392,Cold,6A,R,8631.0695637
107928,Cold,6A,R,5671.7661753
107167,Cold,6A,R,927.79147226
114863,Cold,6A,R,5443.1583222
102838,Cold,6A,R,2147.0685985
117526,Cold,6A,R,3667.8704537
108393,Cold,6A,R,1516.6669207
114645,Cold,6A,R,5978.0790495
101243,Cold,6A,R,971.10159529
117201,Cold,6A,R,7902.0367142
113420,Cold,6A,R,1500.9891739
117623,Cold,6A,R,1060.9186694
102439,Cold,6A,R,1979.3614795
113498,Cold,6A,R,2706.0605154
100178,Cold,6A,R,5890.9796678
112504,Cold,6A,R,7366.5955415
100487,Cold,6A,R,1930.0502981
101298,Cold,6A,R,10198.866884
114024,Cold,6A,R,8750.0229148
117104,Cold,6A,R,597.36820989
100015,Cold,6A,R,1145.6499685
102837,Cold,6A,R,1680.1285079
103046,Cold,6A,R,2949.5829179
111582,Cold,6A,R,1111.6655084
105842,Cold,6A,R,5312.2639071
113927,Cold,6A,R,7624.1683115
105473,Cold,6A,R,8047.7106018
114632,Cold,6A,R,2416.0893419
107932,Cold,6A,R,2530.004356
112993,Cold,6A,R,1552.305917
107623,Cold,6A,R,5854.7923071
109863,Cold,6A,R,5370.8095544
101730,Cold,6A,R,8482.2559897
102691,Cold,6A,R,6576.3514357
114385,Cold,6A,R,892.91680197
116462,Cold,6A,R,992.99495996
105530,Cold,6A,R,5964.595911
108313,Cold,6A,R,4729.8110191
102878,Cold,6A,R,7148.9690118
100733,Cold,6A,R,1062.2176676
105828,Cold,6A,R,1426.2971123
115292,Cold,6A,R,10029.095361
102684,Cold,6A,R,2806.4075819
113472,Cold,6A,R,963.16190962
102489,Cold,6A,R,1843.4066247
108856,Cold,6A,R,2565.7384308
104724,Cold,6A,R,3573.2859648
114541,Cold,6A,R,1975.5665475
105508,Cold,6A,R,7011.6514399
106761,Cold,6A,R,6010.1644248
110785,Cold,6A,R,6974.2196074
113535,Cold,6A,R,7902.0367142
104031,Cold,6B,R,901.41525075
110984,Cold,6B,R,1050.1298508
115763,Cold,6B,R,2543.4743933
110889,Cold,6B,R,968.33285756
101919,Cold,6B,R,2097.2234244
102032,Cold,6B,R,2134.4632483
101364,Cold,6B,R,1116.4037387
101549,Cold,6B,R,4752.2394909
104164,Cold,6B,R,2355.0221714
100446,Cold,6B,R,1165.8591168
118426,Cold,6B,R,1001.6094846
106547,Cold,6B,R,2007.7922276
117818,Cold,6B,R,1579.5246725
109880,Cold,6B,R,3254.2246544
113396,Cold,6B,R,2513.5338098
104054,Cold,6B,R,2533.3198131
105919,Cold,6B,R,941.73713499
101325,Cold,6B,R,2188.4502305
107365,Cold,6B,R,898.05759521
107334,Cold,6B,R,1163.3156546
110676,Cold,6B,R,4952.2227907
101812,Cold,6B,R,1063.4973167
111886,Cold,6B,R,2346.1939736
111952,Cold,6B,R,1912.9608073
104160,Cold,6B,R,1203.1693229
102648,Cold,6B,R,1085.57628
111425,Cold,6B,R,2389.8606058
100779,Cold,6B,R,2005.9846711
100224,Cold,6B,R,1708.2602608
103679,Cold,6B,R,2504.4733804
110387,Cold,6B,R,2513.5338098
100438,Cold,6B,R,1108.325853
103689,Cold,6B,R,2818.1946354
110426,Cold,6B,R,2582.0252395
102100,Cold,6B,R,2080.3511572
115959,Cold,6B,R,2350.0250316
100544,Cold,6B,R,2540.3856111
112551,Cold,6B,R,821.98637711
105284,Cold,6B,R,1977.1592072
114380,Cold,6B,R,1108.325853
108999,Cold,6B,R,2495.1378435
110484,Cold,6B,R,3141.5911467
100739,Cold,6B,R,2054.8784445
110122,Cold,6B,R,911.27563143
114092,Cold,6B,R,2130.7826257
111664,Cold,6B,R,2597.7005714
113051,Cold,6B,R,2006.4311145
107989,Cold,6B,R,1040.740182
100789,Cold,6B,R,1091.9193926
103878,Cold,6B,R,1310.9313654
112251,Cold,6B,R,1018.2976463
104226,Cold,6B,R,1114.0160201
102607,Cold,6B,R,5315.6900221
108162,Cold,6B,R,2337.1103392
104268,Cold,6B,R,2212.2250643
107909,Cold,6B,R,2420.30344
101832,Cold,6B,R,2588.7737037
111271,Cold,6B,R,2007.7922276
108301,Cold,6B,R,1921.800299
113648,Cold,6B,R,1991.9911433
107099,Cold,6B,R,2797.3139258
100781,Cold,6B,R,2159.7893793
118467,Cold,6B,R,2046.0752379
105726,Cold,6B,R,2628.516009
110398,Cold,6B,R,2091.5043775
112530,Cold,6B,R,2130.9562644
109721,Cold,6B,R,2267.3239022
101531,Cold,6B,R,1035.0074669
107207,Cold,6B,R,2268.295414
117915,Cold,6B,R,8240.3768405
109001,Cold,6B,R,2797.3139258
105026,Cold,6B,R,1151.3218263
106926,Cold,6B,R,1165.8591168
108356,Cold,6B,R,1201.0407076
111094,Cold,6B,R,980.43806114
111681,Cold,6B,R,779.01004544
104630,Cold,6B,R,2495.1378435
114264,Cold,6B,R,1933.5303531
104917,Cold,6B,R,2611.6724847
105259,Cold,6B,R,996.30431572
104466,Cold,6B,R,5426.7349479
108529,Cold,6B,R,2291.006709
117779,Cold,6B,R,2257.1658318
115970,Cold,6B,R,1494.9296916
117938,Cold,6B,R,4340.4384236
100270,Cold,6B,R,2538.3314866
101204,Cold,6B,R,1449.6623891
101568,Cold,6B,R,2533.3198131
106609,Cold,6B,R,2493.6690447
116212,Cold,6B,R,1013.7317182
108505,Cold,6B,R,2146.8430236
101180,Cold,6B,R,2227.1661825
113805,Cold,6B,R,1951.4117605
110626,Cold,6B,R,2247.1248317
100179,Cold,6B,R,2541.0689506
108828,Cold,6B,R,2911.9979502
113006,Cold,6B,R,1967.4611403
114433,Cold,6B,R,2853.7032882
112097,Cold,6B,R,2467.6846648
102973,Cold,6B,R,3671.5998154
106391,Cold,6B,R,5732.5546537
108567,Cold,6B,R,2048.9472108
103302,Cold,6B,R,1747.409627
112192,Cold,6B,R,7724.3434673
115433,Cold,6B,R,2399.6161242
115366,Cold,6B,R,2493.6690447
101911,Cold,6B,R,2278.8007984
118393,Cold,6B,R,2267.3239022
109022,Cold,6B,R,4151.1151296
114723,Cold,6B,R,4860.7942623
